step,discrete_cut,gap,entropy
0,2980.0,2900.0,2072.01708984375
1,2192.0,3688.0,1127.4423828125
2,2192.0,3688.0,579.7855224609375
3,2192.0,3688.0,370.7572326660156
4,2186.0,3694.0,286.9520263671875
5,2192.0,3688.0,275.9465637207031
6,2190.0,3690.0,349.0557556152344
7,2082.0,3798.0,527.8858032226562
8,1940.0,3940.0,755.9920654296875
9,2806.0,3074.0,912.80712890625
10,3444.0,2436.0,985.02685546875
11,3616.0,2264.0,1043.7139892578125
12,3596.0,2284.0,1098.998779296875
13,3262.0,2618.0,1094.04541015625
14,3078.0,2802.0,1061.3245849609375
15,3304.0,2576.0,1071.080810546875
16,3474.0,2406.0,1111.6260986328125
17,3638.0,2242.0,1159.945068359375
18,3666.0,2214.0,1210.668701171875
19,3734.0,2146.0,1257.644287109375
20,3874.0,2006.0,1300.87060546875
21,3928.0,1952.0,1335.35400390625
22,3976.0,1904.0,1363.518310546875
23,4088.0,1792.0,1393.3468017578125
24,4202.0,1678.0,1419.722900390625
25,4338.0,1542.0,1446.0509033203125
26,4380.0,1500.0,1469.7117919921875
27,4486.0,1394.0,1486.21240234375
28,4516.0,1364.0,1495.86572265625
29,4622.0,1258.0,1502.095947265625
30,4642.0,1238.0,1511.540283203125
31,4546.0,1334.0,1527.044189453125
32,4608.0,1272.0,1548.77001953125
33,4566.0,1314.0,1575.0887451171875
34,4490.0,1390.0,1601.1046142578125
35,4494.0,1386.0,1621.8673095703125
36,4410.0,1470.0,1638.478759765625
37,4344.0,1536.0,1654.7255859375
38,4276.0,1604.0,1670.341796875
39,4250.0,1630.0,1684.53564453125
40,4144.0,1736.0,1696.255859375
41,4044.0,1836.0,1704.687744140625
42,4054.0,1826.0,1708.8594970703125
43,3980.0,1900.0,1710.3203125
44,4040.0,1840.0,1712.6630859375
45,4026.0,1854.0,1717.357666015625
46,3970.0,1910.0,1725.883056640625
47,4080.0,1800.0,1737.926513671875
48,4178.0,1702.0,1748.430908203125
49,4244.0,1636.0,1754.0589599609375
50,4298.0,1582.0,1754.0491943359375
51,4392.0,1488.0,1749.9541015625
52,4398.0,1482.0,1745.864501953125
53,4450.0,1430.0,1746.060791015625
54,4444.0,1436.0,1751.4664306640625
55,4504.0,1376.0,1760.1431884765625
56,4518.0,1362.0,1768.92333984375
57,4460.0,1420.0,1774.1845703125
58,4410.0,1470.0,1774.56005859375
59,4354.0,1526.0,1772.0595703125
60,4324.0,1556.0,1769.819091796875
61,4228.0,1652.0,1770.181396484375
62,4192.0,1688.0,1773.8062744140625
63,4192.0,1688.0,1779.152099609375
64,4138.0,1742.0,1783.8017578125
65,4152.0,1728.0,1786.193603515625
66,4168.0,1712.0,1786.203125
67,4158.0,1722.0,1785.1964111328125
68,4134.0,1746.0,1784.723388671875
