step,discrete_cut,gap,entropy
0,297.0,1757.0,554.4769287109375
1,297.0,1757.0,554.47607421875
2,297.0,1757.0,554.4752197265625
3,305.0,1749.0,554.4744262695312
4,305.0,1749.0,554.4735107421875
5,305.0,1749.0,554.47265625
6,305.0,1749.0,554.4718017578125
7,305.0,1749.0,554.4708251953125
8,305.0,1749.0,554.469970703125
9,305.0,1749.0,554.468994140625
10,305.0,1749.0,554.468017578125
11,305.0,1749.0,554.4669799804688
12,305.0,1749.0,554.4658813476562
13,305.0,1749.0,554.4649658203125
14,305.0,1749.0,554.4639282226562
15,305.0,1749.0,554.4628295898438
16,305.0,1749.0,554.461669921875
17,305.0,1749.0,554.4605712890625
18,305.0,1749.0,554.45947265625
19,305.0,1749.0,554.458251953125
20,305.0,1749.0,554.4571533203125
21,305.0,1749.0,554.4559326171875
22,305.0,1749.0,554.4547119140625
23,305.0,1749.0,554.4534301757812
24,305.0,1749.0,554.4521484375
25,305.0,1749.0,554.4508056640625
26,305.0,1749.0,554.4495239257812
27,305.0,1749.0,554.4481201171875
28,305.0,1749.0,554.44677734375
29,305.0,1749.0,554.4453125
30,305.0,1749.0,554.44384765625
31,305.0,1749.0,554.4423828125
32,305.0,1749.0,554.44091796875
33,305.0,1749.0,554.439453125
34,305.0,1749.0,554.4379272460938
35,305.0,1749.0,554.436279296875
36,305.0,1749.0,554.4345703125
37,305.0,1749.0,554.4329833984375
38,305.0,1749.0,554.4312744140625
39,305.0,1749.0,554.4296264648438
40,305.0,1749.0,554.4278564453125
41,305.0,1749.0,554.426025390625
42,305.0,1749.0,554.4241943359375
43,305.0,1749.0,554.42236328125
44,305.0,1749.0,554.42041015625
45,305.0,1749.0,554.41845703125
46,305.0,1749.0,554.41650390625
47,305.0,1749.0,554.41455078125
48,305.0,1749.0,554.4124755859375
49,305.0,1749.0,554.410400390625
50,305.0,1749.0,554.408203125
51,305.0,1749.0,554.4061279296875
52,305.0,1749.0,554.40380859375
53,305.0,1749.0,554.401611328125
54,305.0,1749.0,554.3992919921875
55,305.0,1749.0,554.39697265625
56,334.0,1720.0,554.3944702148438
57,334.0,1720.0,554.39208984375
58,334.0,1720.0,554.3896484375
59,334.0,1720.0,554.3870849609375
60,334.0,1720.0,554.384521484375
61,364.0,1690.0,554.3818359375
62,364.0,1690.0,554.379150390625
63,364.0,1690.0,554.3763427734375
64,364.0,1690.0,554.37353515625
65,364.0,1690.0,554.3707275390625
66,364.0,1690.0,554.3677978515625
67,364.0,1690.0,554.3648681640625
68,364.0,1690.0,554.36181640625
69,364.0,1690.0,554.3588256835938
70,364.0,1690.0,554.3555908203125
71,364.0,1690.0,554.3524169921875
72,364.0,1690.0,554.34912109375
73,364.0,1690.0,554.3458251953125
74,371.0,1683.0,554.3424072265625
75,371.0,1683.0,554.3389282226562
76,371.0,1683.0,554.3353271484375
77,371.0,1683.0,554.331787109375
78,386.0,1668.0,554.328125
79,386.0,1668.0,554.3242797851562
80,386.0,1668.0,554.320556640625
81,386.0,1668.0,554.316650390625
82,386.0,1668.0,554.3126220703125
83,386.0,1668.0,554.30859375
84,386.0,1668.0,554.304443359375
85,386.0,1668.0,554.30029296875
86,386.0,1668.0,554.2960205078125
87,386.0,1668.0,554.2916259765625
88,386.0,1668.0,554.2871704101562
89,386.0,1668.0,554.2825927734375
90,386.0,1668.0,554.2779541015625
91,386.0,1668.0,554.2733154296875
92,386.0,1668.0,554.2684326171875
93,386.0,1668.0,554.2635498046875
94,386.0,1668.0,554.258544921875
95,386.0,1668.0,554.25341796875
96,386.0,1668.0,554.248291015625
97,386.0,1668.0,554.242919921875
98,386.0,1668.0,554.237548828125
99,386.0,1668.0,554.2320556640625
100,386.0,1668.0,554.2264404296875
101,386.0,1668.0,554.220703125
102,386.0,1668.0,554.21484375
103,386.0,1668.0,554.2089233398438
104,386.0,1668.0,554.202880859375
105,386.0,1668.0,554.1967163085938
106,386.0,1668.0,554.1904296875
107,386.0,1668.0,554.1840209960938
108,386.0,1668.0,554.1773681640625
109,386.0,1668.0,554.1707763671875
110,386.0,1668.0,554.1639404296875
111,386.0,1668.0,554.156982421875
112,386.0,1668.0,554.14990234375
113,386.0,1668.0,554.1427001953125
114,386.0,1668.0,554.1353759765625
115,386.0,1668.0,554.1279296875
116,386.0,1668.0,554.1201782226562
117,386.0,1668.0,554.112548828125
118,386.0,1668.0,554.1046142578125
119,386.0,1668.0,554.0966186523438
120,386.0,1668.0,554.0883178710938
121,386.0,1668.0,554.0798950195312
122,386.0,1668.0,554.0712890625
123,386.0,1668.0,554.0626220703125
124,386.0,1668.0,554.0537109375
125,386.0,1668.0,554.044677734375
126,386.0,1668.0,554.0355224609375
127,386.0,1668.0,554.026123046875
128,386.0,1668.0,554.0164794921875
129,386.0,1668.0,554.0067138671875
130,386.0,1668.0,553.996826171875
131,386.0,1668.0,553.9866943359375
132,386.0,1668.0,553.976318359375
133,386.0,1668.0,553.9658203125
134,386.0,1668.0,553.955078125
135,386.0,1668.0,553.944091796875
136,386.0,1668.0,553.9329833984375
137,386.0,1668.0,553.9215698242188
138,386.0,1668.0,553.9100341796875
139,386.0,1668.0,553.898193359375
140,386.0,1668.0,553.88623046875
141,386.0,1668.0,553.8740234375
142,386.0,1668.0,553.8614501953125
143,386.0,1668.0,553.8487548828125
144,386.0,1668.0,553.8358154296875
145,386.0,1668.0,553.8226318359375
146,386.0,1668.0,553.8092041015625
147,386.0,1668.0,553.79541015625
148,386.0,1668.0,553.781494140625
149,386.0,1668.0,553.7672729492188
150,386.0,1668.0,553.7528076171875
151,386.0,1668.0,553.7379760742188
152,386.0,1668.0,553.722900390625
153,386.0,1668.0,553.7075805664062
154,386.0,1668.0,553.6920166015625
155,386.0,1668.0,553.676025390625
156,386.0,1668.0,553.659912109375
157,386.0,1668.0,553.643310546875
158,386.0,1668.0,553.6265258789062
159,386.0,1668.0,553.609375
160,386.0,1668.0,553.5919189453125
161,386.0,1668.0,553.5740966796875
162,386.0,1668.0,553.555908203125
163,386.0,1668.0,553.5374755859375
164,386.0,1668.0,553.5186767578125
165,386.0,1668.0,553.49951171875
166,386.0,1668.0,553.47998046875
167,386.0,1668.0,553.4600830078125
168,386.0,1668.0,553.4398193359375
169,386.0,1668.0,553.419189453125
170,386.0,1668.0,553.398193359375
171,386.0,1668.0,553.3767700195312
172,386.0,1668.0,553.35498046875
173,386.0,1668.0,553.3328247070312
174,386.0,1668.0,553.31005859375
175,386.0,1668.0,553.287109375
176,386.0,1668.0,553.2636108398438
177,386.0,1668.0,553.2396240234375
178,386.0,1668.0,553.2152709960938
179,386.0,1668.0,553.1905517578125
180,386.0,1668.0,553.165283203125
181,386.0,1668.0,553.1395263671875
182,386.0,1668.0,553.1134033203125
183,386.0,1668.0,553.086669921875
184,386.0,1668.0,553.0594482421875
185,386.0,1668.0,553.0318603515625
186,386.0,1668.0,553.0037231445312
187,386.0,1668.0,552.9749755859375
188,386.0,1668.0,552.9456787109375
189,386.0,1668.0,552.916015625
190,386.0,1668.0,552.8856201171875
191,386.0,1668.0,552.8549194335938
192,386.0,1668.0,552.8233642578125
193,386.0,1668.0,552.7913818359375
194,386.0,1668.0,552.7587890625
195,386.0,1668.0,552.7257080078125
196,386.0,1668.0,552.69189453125
197,386.0,1668.0,552.657470703125
198,386.0,1668.0,552.6224975585938
199,386.0,1668.0,552.5869140625
200,386.0,1668.0,552.550537109375
201,386.0,1668.0,552.513671875
202,386.0,1668.0,552.4760131835938
203,386.0,1668.0,552.437744140625
204,386.0,1668.0,552.398681640625
205,386.0,1668.0,552.3590087890625
206,386.0,1668.0,552.318603515625
207,386.0,1668.0,552.277587890625
208,386.0,1668.0,552.2357177734375
209,386.0,1668.0,552.193115234375
210,386.0,1668.0,552.1497192382812
211,386.0,1668.0,552.1055908203125
212,386.0,1668.0,552.060546875
213,386.0,1668.0,552.014892578125
