step,discrete_cut,gap,entropy
0,10061.0,3279.0,1381.3472900390625
1,10458.0,2882.0,1283.7574462890625
2,11902.0,1438.0,1093.366455078125
3,12151.0,1189.0,906.8193359375
4,12319.0,1021.0,819.4990234375
5,12477.0,863.0,797.9456787109375
6,12456.0,884.0,801.1969604492188
7,12466.0,874.0,820.1342163085938
8,12331.0,1009.0,838.8035278320312
9,12298.0,1042.0,836.3372802734375
10,12255.0,1085.0,817.8721923828125
11,12304.0,1036.0,807.8419189453125
12,12336.0,1004.0,806.2737426757812
13,12322.0,1018.0,803.391357421875
14,12278.0,1062.0,800.505615234375
15,12264.0,1076.0,796.2681884765625
16,12375.0,965.0,788.856689453125
17,12366.0,974.0,776.1041870117188
18,12394.0,946.0,766.9431762695312
19,12395.0,945.0,762.375
20,12374.0,966.0,756.904052734375
21,12410.0,930.0,754.293212890625
22,12422.0,918.0,751.6229858398438
23,12437.0,903.0,745.8912963867188
24,12402.0,938.0,737.3735961914062
25,12410.0,930.0,731.566162109375
26,12403.0,937.0,728.6769409179688
27,12409.0,931.0,728.8461303710938
28,12484.0,856.0,727.5995483398438
29,12456.0,884.0,725.7103271484375
30,12431.0,909.0,727.0149536132812
31,12471.0,869.0,725.03759765625
32,12398.0,942.0,719.565185546875
33,12451.0,889.0,717.6865234375
34,12519.0,821.0,717.767822265625
35,12461.0,879.0,717.28173828125
36,12454.0,886.0,715.6683349609375
37,12528.0,812.0,710.3487548828125
38,12513.0,827.0,704.3002319335938
39,12548.0,792.0,701.9191284179688
40,12544.0,796.0,700.2000732421875
41,12515.0,825.0,698.8143310546875
42,12540.0,800.0,696.3592529296875
43,12533.0,807.0,695.33447265625
44,12557.0,783.0,697.6871337890625
45,12546.0,794.0,701.7926025390625
46,12514.0,826.0,703.5126953125
47,12492.0,848.0,704.548095703125
48,12538.0,802.0,707.60693359375
49,12470.0,870.0,708.1693115234375
50,12536.0,804.0,712.3231811523438
51,12565.0,775.0,714.6156616210938
52,12548.0,792.0,717.3123168945312
53,12622.0,718.0,723.6363525390625
54,12559.0,781.0,733.21435546875
55,12461.0,879.0,740.779052734375
56,12460.0,880.0,740.7503662109375
57,12544.0,796.0,733.7395629882812
58,12532.0,808.0,723.44482421875
59,12473.0,867.0,718.804931640625
60,12517.0,823.0,716.1892700195312
61,12570.0,770.0,715.7420654296875
62,12514.0,826.0,713.325439453125
63,12597.0,743.0,718.1083984375
64,12581.0,759.0,720.9841918945312
65,12528.0,812.0,722.2843627929688
66,12595.0,745.0,725.0914306640625
67,12571.0,769.0,722.9214477539062
68,12589.0,751.0,724.1648559570312
69,12545.0,795.0,727.6334838867188
70,12463.0,877.0,727.9075927734375
71,12560.0,780.0,728.611083984375
72,12638.0,702.0,729.3975830078125
73,12586.0,754.0,725.3759765625
74,12551.0,789.0,720.03857421875
75,12621.0,719.0,714.909912109375
76,12577.0,763.0,708.54541015625
77,12673.0,667.0,705.5015258789062
78,12629.0,711.0,703.0870361328125
79,12646.0,694.0,707.30224609375
80,12627.0,713.0,711.01708984375
81,12564.0,776.0,714.0604248046875
82,12576.0,764.0,717.9790649414062
83,12656.0,684.0,722.0142211914062
84,12620.0,720.0,724.5820922851562
85,12635.0,705.0,727.650634765625
86,12514.0,826.0,727.3587646484375
87,12587.0,753.0,728.1348266601562
88,12611.0,729.0,727.7947998046875
89,12642.0,698.0,723.22314453125
90,12629.0,711.0,714.9502563476562
91,12615.0,725.0,709.4046020507812
92,12637.0,703.0,705.3469848632812
93,12662.0,678.0,703.2609252929688
94,12720.0,620.0,707.06103515625
95,12732.0,608.0,711.5720825195312
96,12708.0,632.0,711.8519287109375
97,12761.0,579.0,709.8909912109375
98,12724.0,616.0,704.4598388671875
99,12735.0,605.0,696.514892578125
100,12671.0,669.0,695.7861938476562
101,12678.0,662.0,701.6165771484375
102,12711.0,629.0,704.8949584960938
103,12718.0,622.0,706.1915283203125
104,12660.0,680.0,708.3133544921875
105,12664.0,676.0,714.2135009765625
106,12633.0,707.0,721.5135498046875
107,12704.0,636.0,721.8436279296875
108,12669.0,671.0,717.918701171875
109,12669.0,671.0,713.3375244140625
110,12718.0,622.0,712.4736328125
111,12667.0,673.0,712.4012451171875
112,12660.0,680.0,715.2167358398438
113,12607.0,733.0,716.5494384765625
114,12592.0,748.0,716.16162109375
115,12665.0,675.0,717.913330078125
116,12601.0,739.0,716.8588256835938
117,12579.0,761.0,719.9273681640625
118,12643.0,697.0,720.9432983398438
119,12612.0,728.0,716.7216796875
120,12609.0,731.0,713.1558227539062
121,12707.0,633.0,709.8656005859375
122,12664.0,676.0,708.5972290039062
123,12717.0,623.0,710.5584716796875
124,12700.0,640.0,715.6441040039062
125,12662.0,678.0,717.7006225585938
126,12639.0,701.0,722.0535888671875
127,12635.0,705.0,726.7671508789062
128,12655.0,685.0,728.3220825195312
129,12644.0,696.0,728.31982421875
130,12671.0,669.0,729.87841796875
131,12676.0,664.0,730.5248413085938
132,12652.0,688.0,723.9277954101562
133,12650.0,690.0,717.5520629882812
134,12603.0,737.0,712.2969970703125
135,12605.0,735.0,711.5686645507812
136,12684.0,656.0,714.3526611328125
137,12659.0,681.0,709.7719116210938
138,12641.0,699.0,704.0086669921875
139,12692.0,648.0,704.9797973632812
140,12728.0,612.0,705.8861083984375
141,12730.0,610.0,707.009765625
142,12696.0,644.0,711.5517578125
143,12669.0,671.0,716.5484619140625
144,12660.0,680.0,722.1170654296875
145,12706.0,634.0,723.9923095703125
