step,discrete_cut,gap,entropy
0,-8.0,939.0,552.4119262695312
1,-79.0,1010.0,1.0527830123901367
2,119.0,812.0,0.0011773109436035156
3,234.0,697.0,0.0
4,292.0,639.0,0.0
5,379.0,552.0,0.0
6,427.0,504.0,0.0
7,444.0,487.0,0.0
8,472.0,459.0,0.0
9,509.0,422.0,0.0
10,542.0,389.0,0.0
11,564.0,367.0,0.0
12,579.0,352.0,0.0
13,603.0,328.0,0.0
14,627.0,304.0,0.0
15,641.0,290.0,0.0
16,646.0,285.0,0.0
17,646.0,285.0,0.0
18,638.0,293.0,9.5367431640625e-07
19,598.0,333.0,0.0003046989440917969
20,569.0,362.0,0.025900840759277344
21,582.0,349.0,2.0360381603240967
22,508.0,423.0,98.60062408447266
23,111.0,820.0,108.63185119628906
24,160.0,771.0,49.96800994873047
25,169.0,762.0,16.01355743408203
26,173.0,758.0,8.219585418701172
27,196.0,735.0,3.0788278579711914
28,219.0,712.0,1.7005164623260498
29,248.0,683.0,1.8569608926773071
30,259.0,672.0,1.3564623594284058
31,312.0,619.0,1.494185209274292
32,325.0,606.0,1.158345341682434
33,362.0,569.0,0.33490467071533203
34,383.0,548.0,0.6671462059020996
35,404.0,527.0,0.004019021987915039
36,421.0,510.0,0.0016112327575683594
37,464.0,467.0,0.007896661758422852
38,463.0,468.0,0.009491443634033203
39,473.0,458.0,0.0007791519165039062
40,480.0,451.0,0.0013628005981445312
41,478.0,453.0,0.006927967071533203
42,480.0,451.0,0.04164433479309082
43,445.0,486.0,0.28654956817626953
44,347.0,584.0,2.7191998958587646
45,232.0,699.0,16.133609771728516
46,198.0,733.0,26.31897735595703
47,214.0,717.0,28.764354705810547
48,176.0,755.0,26.8299617767334
49,191.0,740.0,17.693252563476562
50,181.0,750.0,15.25224494934082
51,188.0,743.0,11.293228149414062
52,235.0,696.0,6.6369242668151855
53,251.0,680.0,3.7464089393615723
54,246.0,685.0,1.8332555294036865
55,261.0,670.0,2.4610276222229004
56,305.0,626.0,2.0834147930145264
57,316.0,615.0,1.1198999881744385
58,335.0,596.0,0.9511057138442993
59,322.0,609.0,1.4556517601013184
60,338.0,593.0,1.1731888055801392
61,369.0,562.0,2.0829453468322754
62,363.0,568.0,1.9533559083938599
63,392.0,539.0,2.8610873222351074
64,398.0,533.0,3.6230759620666504
65,396.0,535.0,5.854663848876953
66,382.0,549.0,10.442760467529297
67,374.0,557.0,6.5550079345703125
68,371.0,560.0,6.597989082336426
69,311.0,620.0,9.68947696685791
70,300.0,631.0,13.925989151000977
71,299.0,632.0,10.52781867980957
72,302.0,629.0,12.594019889831543
73,248.0,683.0,11.529664993286133
74,267.0,664.0,12.6272554397583
75,294.0,637.0,11.168131828308105
76,295.0,636.0,9.026006698608398
77,319.0,612.0,8.830724716186523
78,326.0,605.0,10.072973251342773
79,271.0,660.0,11.391385078430176
80,347.0,584.0,10.503632545471191
