step,discrete_energy,gap,entropy
0,-6.659768127388901,143.36774553609678,341.8367004394531
1,-70.32172292382131,79.70579073966437,342.03741455078125
2,-43.73808410178433,106.28942956170135,340.1854248046875
3,-63.45622983835858,86.5712838251271,336.54620361328125
4,-63.60477976053642,86.42273390294926,331.99615478515625
5,-58.084188158103885,91.9433255053818,327.7442626953125
6,-63.63692770602809,86.39058595745759,324.8319091796875
7,-44.952814569555024,105.07469909393066,323.6584777832031
8,10.73252575224965,160.76003941573532,323.93603515625
9,135.91527139435374,285.9427850578394,324.92498779296875
10,55.886916800143,205.91443046362866,325.892333984375
11,7.702480665168361,157.72999432865404,326.496826171875
12,18.487131418290506,168.5146450817762,326.7760009765625
13,68.31476110063038,218.34227476411604,326.7073059082031
14,123.42425925028354,273.4517729137692,326.63067626953125
15,105.35103709869698,255.37855076218267,326.7984619140625
16,58.149988799906325,208.177502463392,326.7958984375
17,68.72764002623575,218.75515368972142,326.99444580078125
18,117.7877284348387,267.81524209832435,326.9617004394531
19,97.35057207555266,247.37808573903834,327.0748291015625
20,84.48093574316735,234.50844940665303,327.18280029296875
21,141.65312897804816,291.68064264153384,327.33612060546875
22,107.45499646122752,257.4825101247132,327.326171875
23,87.05893551913621,237.0864491826219,327.5058898925781
24,114.29458258045132,264.322096243937,327.5419921875
25,142.32747096117646,292.35498462466217,327.6241455078125
26,149.22985384789723,299.2573675113829,327.69268798828125
27,84.62958503026537,234.65709869375104,327.7438659667969
28,90.36744152455799,240.39495518804367,327.90032958984375
29,116.58763480999916,266.61514847348485,327.951416015625
30,107.8862765565685,257.9137902200542,327.99554443359375
31,70.32382534671098,220.35133901019665,328.1324462890625
32,81.96981405667208,231.99732772015776,328.23248291015625
33,103.95961920014176,253.98713286362744,328.3106994628906
34,111.80100320163183,261.82851686511754,328.330078125
35,102.68971700518533,252.717230668671,328.55889892578125
36,63.384353251031946,213.41186691451762,328.59503173828125
37,84.49793600784655,234.52544967133224,328.622802734375
38,111.11573349107744,261.14324715456314,328.7623291015625
39,152.41363779835095,302.4411514618366,328.8434143066406
40,118.94242400423884,268.96993766772454,328.9053955078125
