step,discrete_energy,gap,entropy
330,-1779.0,12.0,
331,-1779.0,12.0,
332,-1779.0,12.0,
333,-1779.0,12.0,
334,-1779.0,12.0,
335,-1779.0,12.0,
336,-1779.0,12.0,
337,-1779.0,12.0,
338,-1779.0,12.0,
339,-1779.0,12.0,
340,-1779.0,12.0,
341,-1779.0,12.0,
342,-1779.0,12.0,
343,-1779.0,12.0,
344,-1779.0,12.0,
345,-1779.0,12.0,
346,-1779.0,12.0,
347,-1779.0,12.0,
348,-1779.0,12.0,
349,-1779.0,12.0,
350,-1779.0,12.0,
351,-1779.0,12.0,
352,-1779.0,12.0,
353,-1779.0,12.0,
354,-1779.0,12.0,
355,-1779.0,12.0,
356,-1779.0,12.0,
357,-1779.0,12.0,
358,-1779.0,12.0,
359,-1779.0,12.0,
360,-1779.0,12.0,
361,-1779.0,12.0,
362,-1779.0,12.0,
363,-1779.0,12.0,
364,-1779.0,12.0,
365,-1779.0,12.0,
366,-1779.0,12.0,
367,-1779.0,12.0,
368,-1779.0,12.0,
369,-1779.0,12.0,
370,-1779.0,12.0,
371,-1779.0,12.0,
372,-1779.0,12.0,
373,-1779.0,12.0,
374,-1779.0,12.0,
375,-1779.0,12.0,
376,-1779.0,12.0,
377,-1779.0,12.0,
378,-1779.0,12.0,
379,-1779.0,12.0,
380,-1779.0,12.0,
381,-1779.0,12.0,
382,-1779.0,12.0,
383,-1779.0,12.0,
384,-1779.0,12.0,
385,-1779.0,12.0,
386,-1779.0,12.0,
387,-1779.0,12.0,
388,-1779.0,12.0,
389,-1779.0,12.0,
390,-1779.0,12.0,
391,-1779.0,12.0,
392,-1779.0,12.0,
393,-1779.0,12.0,
394,-1779.0,12.0,
395,-1779.0,12.0,
396,-1779.0,12.0,
397,-1779.0,12.0,
398,-1779.0,12.0,
399,-1779.0,12.0,
400,-1779.0,12.0,
401,-1779.0,12.0,
402,-1779.0,12.0,
403,-1779.0,12.0,
404,-1779.0,12.0,
405,-1779.0,12.0,
406,-1779.0,12.0,
407,-1779.0,12.0,
408,-1779.0,12.0,
409,-1779.0,12.0,
410,-1779.0,12.0,
411,-1779.0,12.0,
412,-1779.0,12.0,
413,-1779.0,12.0,
414,-1779.0,12.0,
415,-1779.0,12.0,
416,-1779.0,12.0,
417,-1779.0,12.0,
418,-1779.0,12.0,
419,-1779.0,12.0,
420,-1779.0,12.0,
421,-1779.0,12.0,
422,-1779.0,12.0,
423,-1779.0,12.0,
424,-1779.0,12.0,
425,-1779.0,12.0,
426,-1779.0,12.0,
427,-1779.0,12.0,
428,-1779.0,12.0,
429,-1779.0,12.0,
430,-1779.0,12.0,
431,-1779.0,12.0,
432,-1779.0,12.0,
433,-1779.0,12.0,
434,-1779.0,12.0,
435,-1779.0,12.0,
436,-1779.0,12.0,
437,-1779.0,12.0,
438,-1779.0,12.0,
439,-1779.0,12.0,
440,-1779.0,12.0,
441,-1779.0,12.0,
442,-1779.0,12.0,
443,-1779.0,12.0,
444,-1779.0,12.0,
445,-1779.0,12.0,
446,-1779.0,12.0,
447,-1779.0,12.0,
448,-1779.0,12.0,
449,-1779.0,12.0,
450,-1779.0,12.0,
451,-1779.0,12.0,
452,-1779.0,12.0,
453,-1779.0,12.0,
454,-1779.0,12.0,
455,-1779.0,12.0,
456,-1779.0,12.0,
457,-1779.0,12.0,
458,-1779.0,12.0,
459,-1779.0,12.0,
460,-1779.0,12.0,
461,-1779.0,12.0,
462,-1779.0,12.0,
463,-1779.0,12.0,
464,-1779.0,12.0,
465,-1779.0,12.0,
466,-1779.0,12.0,
467,-1779.0,12.0,
468,-1779.0,12.0,
469,-1779.0,12.0,
470,-1779.0,12.0,
471,-1779.0,12.0,
472,-1779.0,12.0,
473,-1779.0,12.0,
474,-1779.0,12.0,
475,-1779.0,12.0,
476,-1779.0,12.0,
477,-1779.0,12.0,
478,-1779.0,12.0,
479,-1779.0,12.0,
480,-1779.0,12.0,
481,-1779.0,12.0,
482,-1779.0,12.0,
483,-1779.0,12.0,
484,-1779.0,12.0,
485,-1779.0,12.0,
486,-1779.0,12.0,
487,-1779.0,12.0,
488,-1779.0,12.0,
489,-1779.0,12.0,
490,-1779.0,12.0,
491,-1779.0,12.0,
492,-1779.0,12.0,
493,-1779.0,12.0,
494,-1779.0,12.0,
495,-1779.0,12.0,
496,-1779.0,12.0,
497,-1779.0,12.0,
498,-1779.0,12.0,
499,-1779.0,12.0,
500,-1779.0,12.0,
