step,discrete_cut,gap,entropy
0,2925.0,927.0,690.7293701171875
1,2645.0,1207.0,0.005485057830810547
2,2672.0,1180.0,0.0
3,2698.0,1154.0,0.0
4,2709.0,1143.0,0.0
5,2720.0,1132.0,0.0
6,2767.0,1085.0,0.0
7,2783.0,1069.0,0.0
8,2804.0,1048.0,0.0
9,2811.0,1041.0,0.0
10,2820.0,1032.0,0.0
11,2839.0,1013.0,0.0
12,2856.0,996.0,0.0
13,2920.0,932.0,0.0
14,2991.0,861.0,0.0
15,3101.0,751.0,0.0
16,2884.0,968.0,0.0
17,2136.0,1716.0,3.814697265625e-06
18,2389.0,1463.0,0.33795738220214844
19,2711.0,1141.0,563.13720703125
20,2474.0,1378.0,149.9936065673828
21,2666.0,1186.0,9.861946105957031
22,2716.0,1136.0,0.4287210702896118
23,2759.0,1093.0,0.27511167526245117
24,2781.0,1071.0,0.46471869945526123
25,2800.0,1052.0,0.0797269344329834
26,2819.0,1033.0,0.07971882820129395
27,2849.0,1003.0,0.22052013874053955
28,2878.0,974.0,0.5001148581504822
29,2905.0,947.0,0.004016876220703125
30,2931.0,921.0,0.003931760787963867
31,2967.0,885.0,0.004693269729614258
32,3016.0,836.0,0.006047248840332031
33,3050.0,802.0,0.009264230728149414
34,3063.0,789.0,0.019109725952148438
35,3056.0,796.0,0.052420854568481445
36,2891.0,961.0,0.18838632106781006
37,2604.0,1248.0,1.0423284769058228
38,2703.0,1149.0,2.5024843215942383
39,2795.0,1057.0,58.577186584472656
40,2797.0,1055.0,68.47014617919922
41,2795.0,1057.0,27.51102066040039
42,2881.0,971.0,8.298810005187988
43,2947.0,905.0,3.234174966812134
44,3004.0,848.0,1.6290408372879028
45,3026.0,826.0,1.1013717651367188
46,3022.0,830.0,1.2882139682769775
47,2996.0,856.0,0.24907958507537842
48,2982.0,870.0,0.4364768862724304
49,2988.0,864.0,0.14745640754699707
50,2873.0,979.0,0.03581571578979492
51,2783.0,1069.0,0.06784415245056152
52,2800.0,1052.0,0.1991657018661499
53,2852.0,1000.0,0.6147578358650208
54,2871.0,981.0,0.4938601851463318
55,2879.0,973.0,0.19768428802490234
56,2962.0,890.0,0.3769906759262085
57,2958.0,894.0,1.5762399435043335
58,2957.0,895.0,6.4576921463012695
59,2970.0,882.0,17.810047149658203
60,2922.0,930.0,35.6884651184082
61,2866.0,986.0,32.333282470703125
62,2885.0,967.0,16.50045394897461
63,2833.0,1019.0,13.586395263671875
64,2893.0,959.0,13.381109237670898
65,3030.0,822.0,9.36377239227295
66,3152.0,700.0,7.3908586502075195
67,3147.0,705.0,7.541765213012695
68,3079.0,773.0,6.065183162689209
69,3026.0,826.0,5.59455680847168
70,3067.0,785.0,4.849196910858154
71,3025.0,827.0,2.2389745712280273
72,3053.0,799.0,2.363306999206543
73,3056.0,796.0,2.271960973739624
74,3050.0,802.0,2.001743793487549
75,3048.0,804.0,2.088960647583008
76,3017.0,835.0,2.24776291847229
77,2988.0,864.0,2.6726982593536377
78,2990.0,862.0,3.9456918239593506
79,3031.0,821.0,11.189119338989258
80,3076.0,776.0,21.235593795776367
81,3103.0,749.0,22.210586547851562
82,3122.0,730.0,17.69101905822754
83,3090.0,762.0,21.3441219329834
84,3010.0,842.0,16.581405639648438
85,3025.0,827.0,19.038190841674805
86,3048.0,804.0,19.58333969116211
87,3105.0,747.0,23.501449584960938
88,3111.0,741.0,19.511661529541016
89,3130.0,722.0,15.983390808105469
90,3157.0,695.0,12.80555534362793
91,3190.0,662.0,12.249208450317383
92,3143.0,709.0,11.484745979309082
93,3095.0,757.0,10.337486267089844
94,3122.0,730.0,6.923008918762207
95,3112.0,740.0,4.674695014953613
96,3157.0,695.0,5.5043044090271
97,3109.0,743.0,6.203707695007324
98,3110.0,742.0,7.05543327331543
99,3124.0,728.0,12.668268203735352
100,3069.0,783.0,18.126142501831055
101,3079.0,773.0,15.589712142944336
102,3029.0,823.0,22.039804458618164
103,3053.0,799.0,23.25198745727539
104,3102.0,750.0,26.061017990112305
105,3118.0,734.0,23.88545036315918
106,3061.0,791.0,30.807456970214844
107,3095.0,757.0,26.39200210571289
108,3062.0,790.0,24.332332611083984
109,3095.0,757.0,25.144790649414062
110,3106.0,746.0,24.23255157470703
111,3097.0,755.0,21.57364845275879
112,3098.0,754.0,21.563758850097656
113,3062.0,790.0,17.879920959472656
114,3108.0,744.0,12.589381217956543
115,3073.0,779.0,11.561117172241211
116,3068.0,784.0,9.548501968383789
117,3042.0,810.0,8.545560836791992
118,3042.0,810.0,11.298446655273438
119,3084.0,768.0,20.19052505493164
120,3089.0,763.0,16.90542984008789
121,3070.0,782.0,17.802989959716797
122,3027.0,825.0,22.92583465576172
123,2991.0,861.0,24.337360382080078
124,3049.0,803.0,24.869354248046875
125,3069.0,783.0,24.54930877685547
126,3102.0,750.0,23.96512222290039
127,3073.0,779.0,24.093854904174805
128,3109.0,743.0,27.429054260253906
129,3143.0,709.0,29.472742080688477
130,3152.0,700.0,21.305988311767578
131,3092.0,760.0,23.580915451049805
132,3079.0,773.0,21.6710205078125
133,3096.0,756.0,18.210796356201172
134,3162.0,690.0,16.24679946899414
135,3162.0,690.0,13.947772979736328
