step,discrete_cut,gap,entropy
0,94.0,847.0,554.4769287109375
1,94.0,847.0,554.47607421875
2,94.0,847.0,554.4752197265625
3,94.0,847.0,554.4744262695312
4,94.0,847.0,554.4735107421875
5,99.0,842.0,554.47265625
6,99.0,842.0,554.4718017578125
7,99.0,842.0,554.4708251953125
8,99.0,842.0,554.469970703125
9,99.0,842.0,554.468994140625
10,99.0,842.0,554.468017578125
11,99.0,842.0,554.4669799804688
12,99.0,842.0,554.4658813476562
13,99.0,842.0,554.4649658203125
14,99.0,842.0,554.4639282226562
15,99.0,842.0,554.4628295898438
16,113.0,828.0,554.461669921875
17,113.0,828.0,554.4605712890625
18,113.0,828.0,554.45947265625
19,113.0,828.0,554.458251953125
20,113.0,828.0,554.4571533203125
21,113.0,828.0,554.4559326171875
22,124.0,817.0,554.4547119140625
23,124.0,817.0,554.4534301757812
24,124.0,817.0,554.4521484375
25,124.0,817.0,554.4508056640625
26,124.0,817.0,554.4495239257812
27,124.0,817.0,554.4481201171875
28,124.0,817.0,554.44677734375
29,124.0,817.0,554.4453125
30,124.0,817.0,554.44384765625
31,124.0,817.0,554.4423828125
32,124.0,817.0,554.44091796875
33,124.0,817.0,554.439453125
34,124.0,817.0,554.4379272460938
35,124.0,817.0,554.436279296875
36,124.0,817.0,554.4345703125
37,124.0,817.0,554.4329833984375
38,124.0,817.0,554.4312744140625
39,124.0,817.0,554.4296264648438
40,124.0,817.0,554.4278564453125
41,124.0,817.0,554.426025390625
42,124.0,817.0,554.4241943359375
43,124.0,817.0,554.42236328125
44,124.0,817.0,554.42041015625
45,124.0,817.0,554.41845703125
46,124.0,817.0,554.41650390625
47,136.0,805.0,554.41455078125
48,136.0,805.0,554.4124755859375
49,136.0,805.0,554.410400390625
50,136.0,805.0,554.408203125
51,136.0,805.0,554.4061279296875
52,136.0,805.0,554.40380859375
53,136.0,805.0,554.401611328125
54,136.0,805.0,554.3992919921875
55,136.0,805.0,554.39697265625
56,136.0,805.0,554.3944702148438
57,136.0,805.0,554.39208984375
58,136.0,805.0,554.3896484375
59,136.0,805.0,554.3870849609375
60,136.0,805.0,554.384521484375
61,136.0,805.0,554.3818359375
62,136.0,805.0,554.379150390625
63,136.0,805.0,554.3763427734375
64,136.0,805.0,554.37353515625
65,136.0,805.0,554.3707275390625
66,136.0,805.0,554.3677978515625
67,136.0,805.0,554.3648681640625
68,136.0,805.0,554.36181640625
