instance,step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
G42,0,2.0,1.0,-773.59716796875,-773.59716796875,60.5,60.5,18.9296875,207.0,207.0,1386.1943359375,-20.000038146972656,0.010099499486386776,0.010054475627839565,0.010143536143004894,0.010099247097969055,0.010099247097969055,-1.5123416119422473e-07,6.96934584993869e-05,0.038937605917453766,3.957754233852029e-05
G42,1,14.510510444641113,0.9989989995956421,-176.20849609375,-176.20849609375,60.5,60.5,23.9453125,176.0,207.0,1386.1923828125,-20.178274154663086,0.010199987329542637,0.010154515504837036,0.010244457051157951,0.010199971497058868,0.010199971497058868,-1.9158925113060832e-08,1.4916633517714217e-05,0.03945055231451988,0.00028206498245708644
G42,2,27.021020889282227,0.9979979991912842,-132.1595458984375,-132.1595458984375,60.5,60.5,6.390625,184.0,207.0,1386.190185546875,-20.359102249145508,0.010301503352820873,0.010255583561956882,0.010346410796046257,0.010301397182047367,0.010301397182047367,8.809776375073852e-08,4.5737382606603205e-05,0.039812732487916946,7.099309004843235e-05
G42,3,39.531532287597656,0.9969969987869263,-116.1063003540039,-116.1063003540039,60.5,60.5,7.1953125,195.0,207.0,1386.188232421875,-20.540922164916992,0.010404073633253574,0.010357700288295746,0.010449424386024475,0.01040392741560936,0.01040392741560936,1.18329076315149e-07,5.338444316294044e-05,0.04016886651515961,0.00018453664961270988
G42,4,52.04204177856445,0.9959959983825684,-107.86042785644531,-107.86042785644531,60.5,60.5,16.6328125,159.0,207.0,1386.18603515625,-20.724538803100586,0.010507723316550255,0.010460893623530865,0.010553520172834396,0.010507662780582905,0.010507662780582905,8.96785437021208e-08,3.390751589904539e-05,0.040526192635297775,0.0002172908280044794
G42,5,64.55255126953125,0.9949949979782104,-102.88386535644531,-102.88386535644531,60.5,60.5,19.0859375,137.0,207.0,1386.183837890625,-20.91014289855957,0.010612478479743004,0.010565187782049179,0.010658727958798409,0.010612470097839832,0.010612470097839832,2.2625435747158917e-08,1.085213716578437e-05,0.040886372327804565,0.00014055659994482994
G42,6,77.06306457519531,0.9939939975738525,-99.58509063720703,-99.58509063720703,60.5,60.5,-11.3828125,174.0,207.0,1386.181640625,-21.097461700439453,0.010718369856476784,0.010670612566173077,0.01076507568359375,0.010718327015638351,0.010718327015638351,-5.1506702902770485e-08,2.9478283977368847e-05,0.04124930873513222,5.5114687711466104e-05
G42,7,89.57357025146484,0.9929929971694946,-97.26176452636719,-97.26176452636719,60.5,60.5,-4.09375,155.0,207.0,1386.179443359375,-21.28644561767578,0.010825423523783684,0.010777193121612072,0.010872590355575085,0.010825341567397118,0.010825341567397118,-9.761203756397663e-08,4.0887629438657314e-05,0.04161510616540909,0.00011976526002399623
G42,8,102.0840835571289,0.9919919967651367,-95.55608367919922,-95.55608367919922,60.5,60.5,7.0390625,160.0,207.0,1386.177001953125,-21.477304458618164,0.01093366276472807,0.010884955525398254,0.010981297120451927,0.01093360036611557,0.01093360036611557,-9.865939887276909e-08,3.518411540426314e-05,0.041984256356954575,0.00016515130118932575
G42,9,114.59459686279297,0.9909909963607788,-94.26653289794922,-94.26653289794922,60.5,60.5,59.4765625,215.0,215.0,1386.1748046875,-21.670198440551758,0.01104312390089035,0.01099393516778946,0.011091228574514389,0.011043103411793709,0.011043103411793709,-6.03797616349766e-08,1.9409768356126733e-05,0.04235714673995972,0.00014459241356234998
G42,10,127.1051025390625,0.9899899959564209,-93.27084350585938,-93.27084350585938,60.5,60.5,-85.65625,97.0,215.0,1386.17236328125,-21.865123748779297,0.011153830215334892,0.011104153469204903,0.011202412657439709,0.011153822764754295,0.011153822764754295,-1.4245552515390614e-09,8.916228580346797e-06,0.04273378849029541,8.16067768028006e-05
G42,11,139.61561584472656,0.988988995552063,-92.49048614501953,-92.49048614501953,60.5,60.5,-17.3359375,155.0,215.0,1386.169921875,-22.062015533447266,0.011265815235674381,0.01121564581990242,0.011314879171550274,0.011265784502029419,0.011265784502029419,5.32923998264323e-08,2.563435373303946e-05,0.0431140698492527,5.2615687309298664e-05
G42,12,152.12612915039062,0.9879879951477051,-91.87287902832031,-91.87287902832031,60.5,60.5,-2.3359375,179.0,215.0,1386.16748046875,-22.26091957092285,0.011379104107618332,0.011328436434268951,0.011428656056523323,0.011379057541489601,0.011379057541489601,8.207950230598726e-08,3.157329047098756e-05,0.04349810257554054,0.00010278155241394415
G42,13,164.6366424560547,0.9869869947433472,-91.38150024414062,-91.38150024414062,60.5,60.5,91.28125,272.0,272.0,1386.164794921875,-22.461963653564453,0.011493731290102005,0.011442557908594608,0.011543776839971542,0.011493696831166744,0.011493696831166744,7.644288047004011e-08,2.6310519388061948e-05,0.043886128813028336,0.00012773201160598546
G42,14,177.1471405029297,0.9859859943389893,-90.99016571044922,-90.99016571044922,60.5,60.5,33.46875,155.0,272.0,1386.162109375,-22.665246963500977,0.011609728448092937,0.0115580465644598,0.011660273186862469,0.011609717272222042,0.011609717272222042,4.3152830642156914e-08,1.5458215784747154e-05,0.04427836090326309,0.00010963981912937015
