instance,step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
G12,0,2.0,1.0,-283.23883056640625,-283.23883056640625,-2.0,-2.0,-8.109375,52.0,52.0,554.4776611328125,-7.999996185302734,0.010099474340677261,0.010056464932858944,0.010143181309103966,0.010099222883582115,0.010099222883582115,8.179566179933317e-08,6.968122033867985e-05,0.024626243859529495,2.497768036846537e-05
G12,1,14.510510444641113,0.9989989995956421,-44.28337860107422,-44.28337860107422,-2.0,-1.999999761581421,-7.140625,44.0,52.0,554.4769287109375,-8.071290969848633,0.010199961252510548,0.010156523436307907,0.010244099423289299,0.010199946351349354,0.010199946351349354,4.883132831423609e-08,1.4887395991536323e-05,0.02495066076517105,0.00017828229465521872
G12,2,27.021020889282227,0.9979979991912842,-26.663795471191406,-26.663795471191406,-2.0,-2.0,-9.328125,44.0,52.0,554.47607421875,-8.143621444702148,0.010301477275788784,0.010257611982524395,0.01034605037420988,0.010301372036337852,0.010301372036337852,-3.66353098968375e-08,4.576043284032494e-05,0.025179721415042877,4.482341682887636e-05
G12,3,39.531532287597656,0.9969969987869263,-20.24250030517578,-20.24250030517578,-2.0,-1.9999998807907104,-8.71875,44.0,52.0,554.4752197265625,-8.216349601745605,0.010404047556221485,0.0103597491979599,0.010449059307575226,0.01040390133857727,0.01040390133857727,-7.944563407136229e-08,5.3365365602076054e-05,0.02540495991706848,0.0001166966394521296
G12,4,52.04204177856445,0.9959959983825684,-16.944150924682617,-16.944150924682617,-2.0,-1.9999998807907104,-7.609375,40.0,52.0,554.474365234375,-8.289795875549316,0.01050769817084074,0.010462962090969086,0.010553152300417423,0.010507635772228241,0.010507635772228241,-6.005947739140538e-08,3.389482299098745e-05,0.025630954653024673,0.00013733527157455683
G12,5,64.55255126953125,0.9949949979782104,-14.953527450561523,-14.953527450561523,-2.0,-2.0,-8.640625,38.0,52.0,554.4735107421875,-8.364036560058594,0.01061245333403349,0.010567276738584042,0.010658356361091137,0.010612444952130318,0.010612444952130318,-1.482301570376876e-08,1.0851450497284532e-05,0.025858750566840172,8.880400127964094e-05
G12,6,77.06306457519531,0.9939939975738525,-13.634016036987305,-13.634016036987305,-2.0,-2.0,-11.265625,48.0,52.0,554.47265625,-8.43896484375,0.01071834284812212,0.010672721080482006,0.01076470036059618,0.010718300007283688,0.010718300007283688,3.077193966305458e-08,2.9489840017049573e-05,0.0260882917791605,3.480676969047636e-05
G12,7,89.57357025146484,0.9929929971694946,-12.70468521118164,-12.70468521118164,-2.0,-2.0,-11.28125,50.0,52.0,554.4718017578125,-8.514556884765625,0.01082539651542902,0.010779323056340218,0.010872210375964642,0.010825315490365028,0.010825315490365028,5.310712225536918e-08,4.090474249096587e-05,0.02631963975727558,7.572941103717312e-05
G12,8,102.0840835571289,0.9919919967651367,-12.022411346435547,-12.022411346435547,-2.0,-1.9999998807907104,-9.5625,40.0,52.0,554.4708251953125,-8.590900421142578,0.01093363482505083,0.010887106880545616,0.010980913415551186,0.010933573357760906,0.010933573357760906,4.673466591498254e-08,3.5191849747207016e-05,0.026553113013505936,0.00010441559425089508
G12,9,114.59459686279297,0.9909909963607788,-11.506592750549316,-11.506592750549316,-2.0,-2.0,-1.265625,50.0,52.0,554.4698486328125,-8.668058395385742,0.011043095029890537,0.010996106080710888,0.011090842075645924,0.011043076403439045,0.011043076403439045,2.3472695787063458e-08,1.9357341443537734e-05,0.026788948103785515,9.138404857367277e-05
