instance,step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
G21,0,2.0,1.0,-251.73883056640625,-251.73883056640625,-33.5,-33.5,-44.8984375,54.0,54.0,554.4776611328125,-7.999996185302734,0.010099474340677261,0.010056464932858944,0.010143181309103966,0.010099222883582115,0.010099222883582115,5.852569984199363e-08,6.968214438529685e-05,0.024626243859529495,2.4976394342957065e-05
G21,1,14.510510444641113,0.9989989995956421,-12.783380508422852,-12.783380508422852,-33.5,-33.5,-44.5,59.0,59.0,554.4769287109375,-8.071290969848633,0.010199961252510548,0.010156523436307907,0.010244099423289299,0.010199946351349354,0.010199946351349354,9.935948952488616e-08,1.4899922462063842e-05,0.02495066076517105,0.00017832985031418502
G21,2,27.021020889282227,0.9979979991912842,4.836205005645752,4.836205005645752,-33.5,-33.5,-48.2265625,40.0,59.0,554.47607421875,-8.143621444702148,0.010301477275788784,0.010257611982524395,0.01034605037420988,0.010301372036337852,0.010301372036337852,-9.59064827554812e-09,4.5745426177745685e-05,0.025179721415042877,4.490315041039139e-05
G21,3,39.531532287597656,0.9969969987869263,11.257499694824219,11.257499694824219,-33.5,-33.5,-48.3046875,48.0,59.0,554.4752197265625,-8.216349601745605,0.010404047556221485,0.0103597491979599,0.010449059307575226,0.010403902269899845,0.010403902269899845,-1.043006534473534e-07,5.336531830835156e-05,0.02540495991706848,0.00011672137770801783
G21,4,52.04204177856445,0.9959959983825684,14.5558500289917,14.5558500289917,-33.5,-33.5,-47.296875,38.0,59.0,554.474365234375,-8.289795875549316,0.01050769817084074,0.010462962090969086,0.010553152300417423,0.010507635772228241,0.010507635772228241,-1.0310701270555e-07,3.3900345442816615e-05,0.025630954653024673,0.00013738266716245562
G21,5,64.55255126953125,0.9949949979782104,16.54647445678711,16.54647445678711,-33.5,-33.5,-45.765625,22.0,59.0,554.4735107421875,-8.364036560058594,0.01061245333403349,0.010567276738584042,0.010658356361091137,0.010612444952130318,0.010612444952130318,-4.37518821172489e-08,1.083946608559927e-05,0.025858750566840172,8.885347779141739e-05
G21,6,77.06306457519531,0.9939939975738525,17.865983963012695,17.865983963012695,-33.5,-33.5,-54.6171875,44.0,59.0,554.47265625,-8.43896484375,0.01071834284812212,0.010672721080482006,0.01076470036059618,0.010718300007283688,0.010718300007283688,3.224295852533032e-08,2.9480550438165665e-05,0.0260882917791605,3.48084322467912e-05
G21,7,89.57357025146484,0.9929929971694946,18.79531478881836,18.79531478881836,-33.5,-33.5,-53.3203125,36.0,59.0,554.4718017578125,-8.514557838439941,0.01082539651542902,0.010779323056340218,0.010872210375964642,0.010825315490365028,0.010825315490365028,7.935487644772365e-08,4.0903425542637706e-05,0.02631963975727558,7.57564339437522e-05
G21,8,102.0840835571289,0.9919919967651367,19.477588653564453,19.477588653564453,-33.5,-33.5,-51.65625,38.0,59.0,554.4708251953125,-8.590900421142578,0.01093363482505083,0.010887106880545616,0.010980913415551186,0.010933573357760906,0.010933573357760906,7.742094965124124e-08,3.517586810630746e-05,0.026553113013505936,0.00010445621592225507
G21,9,114.59459686279297,0.9909909963607788,19.993408203125,19.993408203125,-33.5,-33.5,-33.1015625,61.0,61.0,554.4698486328125,-8.668058395385742,0.011043095029890537,0.010996106080710888,0.011090842075645924,0.011043076403439045,0.011043076403439045,4.112047236048966e-08,1.9370778318261728e-05,0.026788948103785515,9.14143820409663e-05
