step,discrete_cut,gap,entropy
0,-12.0,2012.0,552.4988403320312
1,-786.0,2786.0,0.10564041137695312
2,-681.0,2681.0,6.67572021484375e-06
3,-580.0,2580.0,0.0
4,-478.0,2478.0,0.0
5,-379.0,2379.0,0.0
6,-270.0,2270.0,0.0
7,-68.0,2068.0,0.0
8,18.0,1982.0,0.0
9,142.0,1858.0,0.0
10,40.0,1960.0,0.0
11,-544.0,2544.0,0.006897926330566406
12,-805.0,2805.0,10.415346145629883
13,-290.0,2290.0,162.54945373535156
14,-182.0,2182.0,113.4289779663086
15,299.0,1701.0,72.5920181274414
16,411.0,1589.0,11.441823959350586
17,567.0,1433.0,4.744744300842285
18,730.0,1270.0,1.2938281297683716
19,845.0,1155.0,2.0758426189422607
20,927.0,1073.0,1.05145263671875
21,1000.0,1000.0,0.49498987197875977
22,1012.0,988.0,0.6303854584693909
23,1082.0,918.0,1.401565670967102
24,1219.0,781.0,0.2813117504119873
25,1231.0,769.0,1.0019001960754395
26,1115.0,885.0,12.781229019165039
27,602.0,1398.0,47.75932693481445
28,350.0,1650.0,73.6055908203125
29,431.0,1569.0,38.30836486816406
30,575.0,1425.0,13.646553039550781
31,711.0,1289.0,7.031558036804199
32,774.0,1226.0,2.401653289794922
33,824.0,1176.0,1.9971706867218018
34,865.0,1135.0,2.538588285446167
35,913.0,1087.0,0.7988336086273193
36,1039.0,961.0,0.7245668768882751
37,1099.0,901.0,1.0323946475982666
38,1191.0,809.0,0.431276798248291
39,1159.0,841.0,3.3391246795654297
40,881.0,1119.0,11.357600212097168
41,436.0,1564.0,23.23966407775879
42,381.0,1619.0,18.030780792236328
43,357.0,1643.0,15.455497741699219
44,390.0,1610.0,10.476221084594727
45,487.0,1513.0,6.7562336921691895
46,573.0,1427.0,5.332605361938477
47,631.0,1369.0,5.062630653381348
48,643.0,1357.0,5.421446323394775
49,757.0,1243.0,5.337124347686768
50,857.0,1143.0,6.18203067779541
51,827.0,1173.0,7.507030963897705
52,855.0,1145.0,7.1095380783081055
53,787.0,1213.0,9.451961517333984
54,675.0,1325.0,10.384000778198242
55,514.0,1486.0,9.566446304321289
56,519.0,1481.0,9.733837127685547
57,532.0,1468.0,10.633441925048828
58,649.0,1351.0,8.703367233276367
59,689.0,1311.0,6.987443923950195
60,715.0,1285.0,6.77081823348999
61,741.0,1259.0,6.381365776062012
62,765.0,1235.0,7.4536519050598145
63,731.0,1269.0,7.39299201965332
64,747.0,1253.0,7.495887756347656
65,758.0,1242.0,8.306446075439453
66,652.0,1348.0,13.764701843261719
67,632.0,1368.0,11.558999061584473
68,600.0,1400.0,11.167417526245117
69,610.0,1390.0,10.168357849121094
70,666.0,1334.0,10.012547492980957
71,750.0,1250.0,13.279542922973633
72,801.0,1199.0,12.116968154907227
73,883.0,1117.0,10.584460258483887
74,824.0,1176.0,9.7922945022583
75,866.0,1134.0,8.239595413208008
76,805.0,1195.0,10.115737915039062
77,772.0,1228.0,10.372684478759766
78,810.0,1190.0,14.370308876037598
79,727.0,1273.0,12.49249267578125
80,816.0,1184.0,10.870857238769531
81,757.0,1243.0,8.766284942626953
82,812.0,1188.0,7.807287693023682
83,799.0,1201.0,8.952345848083496
84,757.0,1243.0,8.997273445129395
85,743.0,1257.0,9.989849090576172
86,879.0,1121.0,9.489705085754395
87,851.0,1149.0,8.534138679504395
88,882.0,1118.0,11.290933609008789
89,924.0,1076.0,9.555713653564453
90,927.0,1073.0,9.398658752441406
91,1024.0,976.0,12.121490478515625
92,831.0,1169.0,11.675801277160645
93,766.0,1234.0,12.964212417602539
94,764.0,1236.0,12.642455101013184
95,818.0,1182.0,10.188870429992676
96,830.0,1170.0,10.448089599609375
97,923.0,1077.0,12.990216255187988
98,798.0,1202.0,14.470640182495117
99,829.0,1171.0,9.815906524658203
100,893.0,1107.0,9.030929565429688
101,807.0,1193.0,8.47805404663086
102,821.0,1179.0,10.435477256774902
103,723.0,1277.0,10.172539710998535
104,780.0,1220.0,8.693225860595703
105,839.0,1161.0,10.305781364440918
106,818.0,1182.0,10.762720108032227
107,808.0,1192.0,13.622840881347656
108,803.0,1197.0,17.237689971923828
109,827.0,1173.0,9.121641159057617
110,870.0,1130.0,9.667877197265625
111,828.0,1172.0,12.949935913085938
112,786.0,1214.0,14.44326114654541
113,770.0,1230.0,9.18746566772461
