step,discrete_cut,gap,entropy
0,5048.0,1601.0,690.7523193359375
1,4456.0,2193.0,0.12331557273864746
2,4497.0,2152.0,1.2874603271484375e-05
3,4566.0,2083.0,0.0
4,4689.0,1960.0,0.0
5,4795.0,1854.0,0.0
6,4875.0,1774.0,0.0
7,5014.0,1635.0,0.0
8,5117.0,1532.0,0.0
9,5228.0,1421.0,0.0
10,5120.0,1529.0,7.62939453125e-06
11,4466.0,2183.0,0.007971763610839844
12,4318.0,2331.0,12.528072357177734
13,4750.0,1899.0,206.3410186767578
14,4810.0,1839.0,158.98643493652344
15,5304.0,1345.0,87.60065460205078
16,5409.0,1240.0,11.778036117553711
17,5488.0,1161.0,1.842758059501648
18,5569.0,1080.0,0.3658750057220459
19,5615.0,1034.0,0.4970250129699707
20,5668.0,981.0,0.6931988000869751
21,5733.0,916.0,0.8961469531059265
22,5809.0,840.0,0.18319356441497803
23,5854.0,795.0,0.3483867645263672
24,5917.0,732.0,0.9179074168205261
25,5953.0,696.0,1.69019615650177
26,5805.0,844.0,14.300996780395508
27,5392.0,1257.0,70.95545959472656
28,5288.0,1361.0,68.45185089111328
29,5396.0,1253.0,39.382965087890625
30,5458.0,1191.0,17.073678970336914
31,5571.0,1078.0,7.593433380126953
32,5706.0,943.0,4.904726028442383
33,5719.0,930.0,2.884582996368408
34,5760.0,889.0,1.262521743774414
35,5784.0,865.0,2.112924098968506
36,5825.0,824.0,1.2604496479034424
37,5894.0,755.0,1.2777063846588135
38,5933.0,716.0,0.4851531982421875
39,5927.0,722.0,4.132431507110596
40,5766.0,883.0,14.503427505493164
41,5576.0,1073.0,22.91838836669922
42,5374.0,1275.0,25.79352569580078
43,5378.0,1271.0,21.125553131103516
44,5385.0,1264.0,16.919551849365234
45,5420.0,1229.0,12.475332260131836
46,5541.0,1108.0,7.905889511108398
47,5548.0,1101.0,10.267050743103027
48,5548.0,1101.0,7.830953598022461
49,5577.0,1072.0,5.033754348754883
50,5634.0,1015.0,6.708427906036377
51,5763.0,886.0,9.08227252960205
52,5743.0,906.0,9.897211074829102
53,5651.0,998.0,12.220417022705078
54,5558.0,1091.0,13.615270614624023
55,5548.0,1101.0,11.131399154663086
56,5554.0,1095.0,9.79966926574707
57,5565.0,1084.0,13.2924165725708
58,5567.0,1082.0,14.77894401550293
59,5593.0,1056.0,11.18091106414795
60,5670.0,979.0,10.34592342376709
61,5660.0,989.0,10.185429573059082
62,5607.0,1042.0,8.676939010620117
63,5656.0,993.0,11.817014694213867
64,5655.0,994.0,10.502777099609375
65,5682.0,967.0,11.84671688079834
66,5651.0,998.0,9.753612518310547
67,5712.0,937.0,13.773683547973633
68,5594.0,1055.0,15.028070449829102
69,5627.0,1022.0,13.50924301147461
70,5572.0,1077.0,13.917852401733398
71,5641.0,1008.0,16.120267868041992
72,5640.0,1009.0,14.055306434631348
73,5607.0,1042.0,11.276716232299805
74,5613.0,1036.0,14.56624698638916
75,5679.0,970.0,9.129643440246582
76,5672.0,977.0,10.861884117126465
77,5553.0,1096.0,16.700359344482422
78,5587.0,1062.0,14.209789276123047
79,5590.0,1059.0,12.74721908569336
80,5630.0,1019.0,10.805359840393066
