step,discrete_energy,gap,entropy
0,77.0,1710.0,
1,77.0,1710.0,
2,77.0,1710.0,
3,65.0,1698.0,
4,-35.0,1598.0,
5,33.0,1666.0,
6,45.0,1678.0,
7,13.0,1646.0,
8,73.0,1706.0,
9,-39.0,1594.0,
10,95.0,1728.0,
11,111.0,1744.0,
12,65.0,1698.0,
13,81.0,1714.0,
14,95.0,1728.0,
15,93.0,1726.0,
16,29.0,1662.0,
17,89.0,1722.0,
18,35.0,1668.0,
19,19.0,1652.0,
20,65.0,1698.0,
21,-17.0,1616.0,
22,9.0,1642.0,
23,43.0,1676.0,
24,-79.0,1554.0,
25,-165.0,1468.0,
26,-31.0,1602.0,
27,-79.0,1554.0,
28,-85.0,1548.0,
29,-159.0,1474.0,
30,-145.0,1488.0,
31,-117.0,1516.0,
32,-173.0,1460.0,
33,-277.0,1356.0,
34,-169.0,1464.0,
35,-199.0,1434.0,
36,-307.0,1326.0,
37,-323.0,1310.0,
38,-331.0,1302.0,
39,-301.0,1332.0,
40,-357.0,1276.0,
41,-347.0,1286.0,
42,-339.0,1294.0,
43,-427.0,1206.0,
44,-415.0,1218.0,
45,-361.0,1272.0,
46,-331.0,1302.0,
47,-435.0,1198.0,
48,-453.0,1180.0,
49,-373.0,1260.0,
50,-377.0,1256.0,
51,-455.0,1178.0,
52,-391.0,1242.0,
53,-315.0,1318.0,
54,-417.0,1216.0,
55,-435.0,1198.0,
56,-389.0,1244.0,
57,-387.0,1246.0,
58,-475.0,1158.0,
59,-415.0,1218.0,
60,-493.0,1140.0,
61,-429.0,1204.0,
62,-493.0,1140.0,
63,-519.0,1114.0,
64,-461.0,1172.0,
65,-413.0,1220.0,
66,-477.0,1156.0,
67,-459.0,1174.0,
68,-521.0,1112.0,
69,-451.0,1182.0,
70,-553.0,1080.0,
71,-463.0,1170.0,
72,-463.0,1170.0,
73,-437.0,1196.0,
74,-501.0,1132.0,
75,-461.0,1172.0,
76,-469.0,1164.0,
77,-501.0,1132.0,
78,-565.0,1068.0,
79,-533.0,1100.0,
80,-429.0,1204.0,
81,-513.0,1120.0,
82,-507.0,1126.0,
83,-553.0,1080.0,
84,-529.0,1104.0,
85,-629.0,1004.0,
86,-605.0,1028.0,
87,-503.0,1130.0,
88,-589.0,1044.0,
89,-519.0,1114.0,
90,-631.0,1002.0,
91,-553.0,1080.0,
92,-607.0,1026.0,
93,-691.0,942.0,
94,-687.0,946.0,
95,-799.0,834.0,
96,-897.0,736.0,
97,-861.0,772.0,
98,-963.0,670.0,
99,-1005.0,628.0,
100,-1103.0,530.0,
101,-1237.0,396.0,
102,-1265.0,368.0,
103,-1335.0,298.0,
104,-1357.0,276.0,
105,-1393.0,240.0,
106,-1403.0,230.0,
107,-1441.0,192.0,
108,-1497.0,136.0,
109,-1503.0,130.0,
110,-1527.0,106.0,
111,-1533.0,100.0,
112,-1551.0,82.0,
113,-1567.0,66.0,
114,-1547.0,86.0,
115,-1571.0,62.0,
116,-1579.0,54.0,
117,-1573.0,60.0,
118,-1599.0,34.0,
119,-1593.0,40.0,
120,-1597.0,36.0,
121,-1593.0,40.0,
122,-1591.0,42.0,
123,-1593.0,40.0,
124,-1595.0,38.0,
125,-1601.0,32.0,
126,-1613.0,20.0,
127,-1605.0,28.0,
128,-1607.0,26.0,
129,-1611.0,22.0,
130,-1613.0,20.0,
131,-1613.0,20.0,
132,-1611.0,22.0,
133,-1613.0,20.0,
134,-1615.0,18.0,
135,-1609.0,24.0,
136,-1611.0,22.0,
137,-1615.0,18.0,
138,-1617.0,16.0,
139,-1615.0,18.0,
140,-1615.0,18.0,
141,-1621.0,12.0,
142,-1621.0,12.0,
143,-1623.0,10.0,
144,-1623.0,10.0,
145,-1629.0,4.0,
146,-1629.0,4.0,
147,-1629.0,4.0,
148,-1629.0,4.0,
149,-1627.0,6.0,
150,-1627.0,6.0,
151,-1629.0,4.0,
152,-1629.0,4.0,
153,-1629.0,4.0,
154,-1631.0,2.0,
155,-1631.0,2.0,
156,-1631.0,2.0,
157,-1631.0,2.0,
158,-1631.0,2.0,
159,-1631.0,2.0,
160,-1631.0,2.0,
161,-1631.0,2.0,
162,-1631.0,2.0,
163,-1631.0,2.0,
164,-1631.0,2.0,
165,-1631.0,2.0,
166,-1631.0,2.0,
167,-1631.0,2.0,
168,-1631.0,2.0,
169,-1631.0,2.0,
170,-1631.0,2.0,
171,-1631.0,2.0,
172,-1631.0,2.0,
173,-1631.0,2.0,
174,-1631.0,2.0,
175,-1631.0,2.0,
176,-1631.0,2.0,
177,-1631.0,2.0,
178,-1631.0,2.0,
179,-1631.0,2.0,
180,-1631.0,2.0,
181,-1631.0,2.0,
182,-1631.0,2.0,
183,-1631.0,2.0,
184,-1631.0,2.0,
185,-1631.0,2.0,
186,-1631.0,2.0,
187,-1631.0,2.0,
188,-1631.0,2.0,
189,-1631.0,2.0,
190,-1631.0,2.0,
191,-1631.0,2.0,
192,-1631.0,2.0,
193,-1631.0,2.0,
194,-1631.0,2.0,
195,-1631.0,2.0,
196,-1631.0,2.0,
197,-1631.0,2.0,
198,-1631.0,2.0,
199,-1631.0,2.0,
200,-1631.0,2.0,
201,-1631.0,2.0,
202,-1631.0,2.0,
203,-1631.0,2.0,
204,-1631.0,2.0,
205,-1631.0,2.0,
206,-1631.0,2.0,
207,-1631.0,2.0,
208,-1631.0,2.0,
209,-1631.0,2.0,
210,-1631.0,2.0,
211,-1631.0,2.0,
212,-1631.0,2.0,
213,-1631.0,2.0,
214,-1631.0,2.0,
215,-1631.0,2.0,
216,-1631.0,2.0,
217,-1631.0,2.0,
218,-1631.0,2.0,
219,-1631.0,2.0,
220,-1631.0,2.0,
221,-1631.0,2.0,
222,-1631.0,2.0,
223,-1631.0,2.0,
224,-1631.0,2.0,
225,-1631.0,2.0,
226,-1631.0,2.0,
227,-1631.0,2.0,
228,-1631.0,2.0,
229,-1631.0,2.0,
230,-1631.0,2.0,
231,-1631.0,2.0,
232,-1631.0,2.0,
233,-1631.0,2.0,
234,-1631.0,2.0,
235,-1631.0,2.0,
236,-1631.0,2.0,
237,-1631.0,2.0,
238,-1631.0,2.0,
239,-1631.0,2.0,
240,-1631.0,2.0,
241,-1631.0,2.0,
242,-1631.0,2.0,
243,-1631.0,2.0,
244,-1631.0,2.0,
245,-1631.0,2.0,
246,-1631.0,2.0,
247,-1631.0,2.0,
248,-1631.0,2.0,
249,-1631.0,2.0,
250,-1631.0,2.0,
251,-1631.0,2.0,
252,-1631.0,2.0,
253,-1631.0,2.0,
254,-1631.0,2.0,
255,-1631.0,2.0,
256,-1631.0,2.0,
257,-1631.0,2.0,
258,-1631.0,2.0,
259,-1631.0,2.0,
260,-1631.0,2.0,
261,-1631.0,2.0,
262,-1631.0,2.0,
263,-1631.0,2.0,
264,-1631.0,2.0,
265,-1631.0,2.0,
266,-1631.0,2.0,
267,-1631.0,2.0,
268,-1631.0,2.0,
269,-1631.0,2.0,
270,-1631.0,2.0,
271,-1631.0,2.0,
272,-1631.0,2.0,
273,-1631.0,2.0,
274,-1631.0,2.0,
275,-1631.0,2.0,
276,-1631.0,2.0,
277,-1631.0,2.0,
278,-1631.0,2.0,
279,-1631.0,2.0,
280,-1631.0,2.0,
281,-1631.0,2.0,
282,-1631.0,2.0,
283,-1631.0,2.0,
284,-1631.0,2.0,
285,-1631.0,2.0,
286,-1631.0,2.0,
287,-1631.0,2.0,
288,-1631.0,2.0,
289,-1631.0,2.0,
290,-1631.0,2.0,
291,-1631.0,2.0,
292,-1631.0,2.0,
293,-1631.0,2.0,
294,-1631.0,2.0,
295,-1631.0,2.0,
296,-1631.0,2.0,
297,-1631.0,2.0,
298,-1631.0,2.0,
299,-1631.0,2.0,
300,-1631.0,2.0,
301,-1631.0,2.0,
302,-1631.0,2.0,
303,-1631.0,2.0,
304,-1631.0,2.0,
305,-1631.0,2.0,
306,-1631.0,2.0,
307,-1631.0,2.0,
308,-1631.0,2.0,
309,-1631.0,2.0,
310,-1631.0,2.0,
311,-1631.0,2.0,
312,-1631.0,2.0,
313,-1631.0,2.0,
314,-1631.0,2.0,
315,-1631.0,2.0,
316,-1631.0,2.0,
317,-1631.0,2.0,
318,-1631.0,2.0,
319,-1631.0,2.0,
320,-1631.0,2.0,
321,-1631.0,2.0,
322,-1631.0,2.0,
323,-1631.0,2.0,
324,-1631.0,2.0,
325,-1631.0,2.0,
326,-1631.0,2.0,
327,-1631.0,2.0,
328,-1631.0,2.0,
329,-1631.0,2.0,
330,-1631.0,2.0,
331,-1631.0,2.0,
332,-1631.0,2.0,
333,-1631.0,2.0,
334,-1631.0,2.0,
335,-1631.0,2.0,
336,-1631.0,2.0,
337,-1631.0,2.0,
338,-1631.0,2.0,
339,-1631.0,2.0,
340,-1631.0,2.0,
341,-1631.0,2.0,
342,-1631.0,2.0,
343,-1631.0,2.0,
344,-1631.0,2.0,
345,-1631.0,2.0,
346,-1631.0,2.0,
347,-1631.0,2.0,
348,-1631.0,2.0,
349,-1631.0,2.0,
350,-1631.0,2.0,
351,-1631.0,2.0,
352,-1631.0,2.0,
353,-1631.0,2.0,
354,-1631.0,2.0,
355,-1631.0,2.0,
356,-1631.0,2.0,
357,-1631.0,2.0,
358,-1631.0,2.0,
359,-1631.0,2.0,
360,-1631.0,2.0,
361,-1631.0,2.0,
362,-1631.0,2.0,
363,-1631.0,2.0,
364,-1631.0,2.0,
365,-1631.0,2.0,
366,-1631.0,2.0,
367,-1631.0,2.0,
368,-1631.0,2.0,
369,-1631.0,2.0,
370,-1631.0,2.0,
371,-1631.0,2.0,
372,-1631.0,2.0,
373,-1631.0,2.0,
374,-1631.0,2.0,
375,-1631.0,2.0,
376,-1631.0,2.0,
377,-1631.0,2.0,
378,-1631.0,2.0,
379,-1631.0,2.0,
380,-1631.0,2.0,
381,-1631.0,2.0,
382,-1631.0,2.0,
383,-1631.0,2.0,
384,-1631.0,2.0,
385,-1631.0,2.0,
386,-1631.0,2.0,
387,-1631.0,2.0,
388,-1631.0,2.0,
389,-1631.0,2.0,
390,-1631.0,2.0,
391,-1631.0,2.0,
392,-1631.0,2.0,
393,-1631.0,2.0,
394,-1631.0,2.0,
395,-1631.0,2.0,
396,-1631.0,2.0,
397,-1631.0,2.0,
398,-1631.0,2.0,
399,-1631.0,2.0,
400,-1631.0,2.0,
401,-1631.0,2.0,
402,-1631.0,2.0,
403,-1631.0,2.0,
404,-1631.0,2.0,
405,-1631.0,2.0,
406,-1631.0,2.0,
407,-1631.0,2.0,
408,-1631.0,2.0,
409,-1631.0,2.0,
410,-1631.0,2.0,
411,-1631.0,2.0,
412,-1631.0,2.0,
413,-1631.0,2.0,
414,-1631.0,2.0,
415,-1631.0,2.0,
416,-1631.0,2.0,
417,-1631.0,2.0,
418,-1631.0,2.0,
419,-1631.0,2.0,
420,-1631.0,2.0,
421,-1631.0,2.0,
422,-1631.0,2.0,
423,-1631.0,2.0,
424,-1631.0,2.0,
425,-1631.0,2.0,
426,-1631.0,2.0,
427,-1631.0,2.0,
428,-1631.0,2.0,
429,-1631.0,2.0,
430,-1631.0,2.0,
431,-1631.0,2.0,
432,-1631.0,2.0,
433,-1631.0,2.0,
434,-1631.0,2.0,
435,-1631.0,2.0,
436,-1631.0,2.0,
437,-1631.0,2.0,
438,-1631.0,2.0,
439,-1631.0,2.0,
440,-1631.0,2.0,
441,-1631.0,2.0,
442,-1631.0,2.0,
443,-1631.0,2.0,
444,-1631.0,2.0,
445,-1631.0,2.0,
446,-1631.0,2.0,
447,-1631.0,2.0,
448,-1631.0,2.0,
449,-1631.0,2.0,
450,-1631.0,2.0,
451,-1631.0,2.0,
452,-1631.0,2.0,
453,-1631.0,2.0,
454,-1631.0,2.0,
455,-1631.0,2.0,
456,-1631.0,2.0,
457,-1631.0,2.0,
458,-1631.0,2.0,
459,-1631.0,2.0,
460,-1631.0,2.0,
461,-1631.0,2.0,
462,-1631.0,2.0,
463,-1631.0,2.0,
464,-1631.0,2.0,
465,-1631.0,2.0,
466,-1631.0,2.0,
467,-1631.0,2.0,
468,-1631.0,2.0,
469,-1631.0,2.0,
470,-1631.0,2.0,
471,-1631.0,2.0,
472,-1631.0,2.0,
473,-1631.0,2.0,
474,-1631.0,2.0,
475,-1631.0,2.0,
476,-1631.0,2.0,
477,-1631.0,2.0,
478,-1631.0,2.0,
479,-1631.0,2.0,
480,-1631.0,2.0,
481,-1631.0,2.0,
482,-1631.0,2.0,
483,-1631.0,2.0,
484,-1631.0,2.0,
485,-1631.0,2.0,
486,-1631.0,2.0,
487,-1631.0,2.0,
488,-1631.0,2.0,
489,-1631.0,2.0,
490,-1631.0,2.0,
491,-1631.0,2.0,
492,-1631.0,2.0,
493,-1631.0,2.0,
494,-1631.0,2.0,
495,-1631.0,2.0,
496,-1631.0,2.0,
497,-1631.0,2.0,
498,-1631.0,2.0,
499,-1631.0,2.0,
500,-1631.0,2.0,
