step,discrete_cut,gap,entropy
0,74.0,482.0,554.4769287109375
1,74.0,482.0,554.47607421875
2,74.0,482.0,554.4752197265625
3,74.0,482.0,554.4744262695312
4,74.0,482.0,554.4735107421875
5,74.0,482.0,554.47265625
6,74.0,482.0,554.4718017578125
7,74.0,482.0,554.4708251953125
8,74.0,482.0,554.469970703125
9,74.0,482.0,554.468994140625
10,74.0,482.0,554.468017578125
11,74.0,482.0,554.4669799804688
12,74.0,482.0,554.4658813476562
13,74.0,482.0,554.4649658203125
14,74.0,482.0,554.4639282226562
15,74.0,482.0,554.4628295898438
16,74.0,482.0,554.461669921875
17,74.0,482.0,554.4605712890625
18,74.0,482.0,554.45947265625
19,74.0,482.0,554.458251953125
20,74.0,482.0,554.4571533203125
21,76.0,480.0,554.4559326171875
22,86.0,470.0,554.4547119140625
23,86.0,470.0,554.4534301757812
24,86.0,470.0,554.4521484375
25,86.0,470.0,554.4508056640625
26,86.0,470.0,554.4495239257812
27,86.0,470.0,554.4481201171875
28,86.0,470.0,554.44677734375
29,86.0,470.0,554.4453125
30,86.0,470.0,554.44384765625
31,86.0,470.0,554.4423828125
32,86.0,470.0,554.44091796875
33,86.0,470.0,554.439453125
34,86.0,470.0,554.4379272460938
35,86.0,470.0,554.436279296875
36,86.0,470.0,554.4345703125
37,86.0,470.0,554.4329833984375
38,86.0,470.0,554.4312744140625
39,86.0,470.0,554.4296264648438
40,86.0,470.0,554.4278564453125
41,86.0,470.0,554.426025390625
42,86.0,470.0,554.4241943359375
43,86.0,470.0,554.42236328125
44,86.0,470.0,554.42041015625
45,86.0,470.0,554.41845703125
46,86.0,470.0,554.41650390625
47,86.0,470.0,554.41455078125
48,86.0,470.0,554.4124755859375
49,86.0,470.0,554.410400390625
50,86.0,470.0,554.408203125
51,86.0,470.0,554.4061279296875
52,86.0,470.0,554.40380859375
53,86.0,470.0,554.401611328125
54,86.0,470.0,554.3992919921875
55,86.0,470.0,554.39697265625
56,86.0,470.0,554.3944702148438
57,86.0,470.0,554.39208984375
58,86.0,470.0,554.3896484375
59,86.0,470.0,554.3870849609375
60,86.0,470.0,554.384521484375
61,86.0,470.0,554.3818359375
62,86.0,470.0,554.379150390625
63,86.0,470.0,554.3763427734375
64,86.0,470.0,554.37353515625
65,90.0,466.0,554.3707275390625
66,90.0,466.0,554.3677978515625
67,90.0,466.0,554.3648681640625
68,90.0,466.0,554.36181640625
69,90.0,466.0,554.3588256835938
70,90.0,466.0,554.3555908203125
71,90.0,466.0,554.3524169921875
72,90.0,466.0,554.34912109375
73,90.0,466.0,554.3458251953125
74,90.0,466.0,554.3424072265625
75,90.0,466.0,554.3389282226562
76,90.0,466.0,554.3353271484375
77,90.0,466.0,554.331787109375
78,90.0,466.0,554.328125
79,90.0,466.0,554.3242797851562
80,90.0,466.0,554.320556640625
81,90.0,466.0,554.316650390625
82,106.0,450.0,554.3126220703125
83,106.0,450.0,554.30859375
84,106.0,450.0,554.3045043945312
85,106.0,450.0,554.30029296875
86,106.0,450.0,554.2960205078125
87,106.0,450.0,554.2916259765625
88,106.0,450.0,554.2871704101562
89,106.0,450.0,554.2825927734375
90,108.0,448.0,554.2779541015625
91,108.0,448.0,554.2733154296875
92,108.0,448.0,554.2684326171875
93,108.0,448.0,554.2635498046875
94,108.0,448.0,554.258544921875
95,108.0,448.0,554.25341796875
96,108.0,448.0,554.248291015625
97,108.0,448.0,554.242919921875
98,108.0,448.0,554.237548828125
99,118.0,438.0,554.2320556640625
100,118.0,438.0,554.2264404296875
101,118.0,438.0,554.220703125
102,118.0,438.0,554.21484375
103,120.0,436.0,554.2089233398438
104,120.0,436.0,554.202880859375
105,120.0,436.0,554.1967163085938
106,120.0,436.0,554.1904296875
107,120.0,436.0,554.1840209960938
108,120.0,436.0,554.1773681640625
109,120.0,436.0,554.1707763671875
110,120.0,436.0,554.1639404296875
111,120.0,436.0,554.156982421875
112,120.0,436.0,554.14990234375
113,120.0,436.0,554.1427001953125
114,120.0,436.0,554.1353759765625
115,120.0,436.0,554.1279296875
116,120.0,436.0,554.1201782226562
117,120.0,436.0,554.112548828125
118,134.0,422.0,554.1046142578125
119,134.0,422.0,554.0966186523438
120,134.0,422.0,554.0883178710938
121,134.0,422.0,554.0798950195312
122,134.0,422.0,554.0712890625
123,134.0,422.0,554.0626220703125
124,134.0,422.0,554.0537109375
125,134.0,422.0,554.044677734375
126,134.0,422.0,554.0355224609375
127,134.0,422.0,554.026123046875
128,134.0,422.0,554.0164794921875
129,134.0,422.0,554.0067138671875
130,134.0,422.0,553.996826171875
131,134.0,422.0,553.9866943359375
132,134.0,422.0,553.976318359375
133,134.0,422.0,553.9658203125
134,134.0,422.0,553.955078125
135,134.0,422.0,553.944091796875
136,134.0,422.0,553.9329833984375
137,134.0,422.0,553.9215698242188
138,134.0,422.0,553.9100341796875
139,134.0,422.0,553.898193359375
140,134.0,422.0,553.88623046875
141,134.0,422.0,553.8740234375
142,134.0,422.0,553.8614501953125
143,134.0,422.0,553.8487548828125
144,134.0,422.0,553.8358154296875
145,134.0,422.0,553.8226318359375
146,134.0,422.0,553.8092041015625
147,134.0,422.0,553.79541015625
148,134.0,422.0,553.781494140625
149,134.0,422.0,553.7672729492188
150,134.0,422.0,553.7528076171875
