step,discrete_cut,gap,entropy
0,10178.0,3150.0,1386.1923828125
1,10212.0,3116.0,1386.1904296875
2,10212.0,3116.0,1386.188232421875
3,10212.0,3116.0,1386.1861572265625
4,10212.0,3116.0,1386.1839599609375
5,10212.0,3116.0,1386.181640625
6,10212.0,3116.0,1386.17919921875
7,10212.0,3116.0,1386.177001953125
8,10212.0,3116.0,1386.175048828125
9,10212.0,3116.0,1386.17236328125
10,10245.0,3083.0,1386.169921875
11,10245.0,3083.0,1386.1673583984375
12,10245.0,3083.0,1386.1650390625
13,10245.0,3083.0,1386.162353515625
14,10255.0,3073.0,1386.1597900390625
15,10255.0,3073.0,1386.1572265625
16,10266.0,3062.0,1386.154296875
17,10266.0,3062.0,1386.151611328125
18,10266.0,3062.0,1386.1488037109375
19,10266.0,3062.0,1386.145751953125
20,10266.0,3062.0,1386.142822265625
21,10286.0,3042.0,1386.139892578125
22,10286.0,3042.0,1386.13671875
23,10286.0,3042.0,1386.133544921875
24,10286.0,3042.0,1386.13037109375
25,10286.0,3042.0,1386.127197265625
26,10286.0,3042.0,1386.123779296875
27,10286.0,3042.0,1386.120361328125
28,10286.0,3042.0,1386.116943359375
29,10286.0,3042.0,1386.1136474609375
30,10286.0,3042.0,1386.1097412109375
31,10286.0,3042.0,1386.106201171875
32,10286.0,3042.0,1386.1021728515625
33,10286.0,3042.0,1386.0986328125
34,10286.0,3042.0,1386.0947265625
35,10286.0,3042.0,1386.090576171875
36,10286.0,3042.0,1386.0865478515625
37,10286.0,3042.0,1386.082275390625
38,10286.0,3042.0,1386.078125
39,10286.0,3042.0,1386.073974609375
40,10286.0,3042.0,1386.069580078125
41,10296.0,3032.0,1386.06494140625
42,10296.0,3032.0,1386.060546875
43,10296.0,3032.0,1386.0560302734375
44,10296.0,3032.0,1386.051025390625
45,10296.0,3032.0,1386.0462646484375
46,10334.0,2994.0,1386.041259765625
47,10334.0,2994.0,1386.036376953125
48,10334.0,2994.0,1386.03125
49,10334.0,2994.0,1386.02587890625
50,10334.0,2994.0,1386.020751953125
51,10374.0,2954.0,1386.0152587890625
52,10374.0,2954.0,1386.009521484375
53,10374.0,2954.0,1386.00390625
54,10374.0,2954.0,1385.9984130859375
55,10374.0,2954.0,1385.992431640625
56,10374.0,2954.0,1385.986328125
57,10374.0,2954.0,1385.980224609375
58,10374.0,2954.0,1385.9742431640625
59,10374.0,2954.0,1385.9677734375
60,10474.0,2854.0,1385.961181640625
61,10474.0,2854.0,1385.95458984375
62,10474.0,2854.0,1385.94775390625
63,10474.0,2854.0,1385.9410400390625
64,10474.0,2854.0,1385.9339599609375
65,10474.0,2854.0,1385.9267578125
66,10474.0,2854.0,1385.9195556640625
67,10474.0,2854.0,1385.912109375
68,10474.0,2854.0,1385.904541015625
69,10474.0,2854.0,1385.89697265625
70,10474.0,2854.0,1385.8890380859375
71,10474.0,2854.0,1385.881103515625
72,10474.0,2854.0,1385.872802734375
73,10497.0,2831.0,1385.8646240234375
74,10497.0,2831.0,1385.85595703125
75,10497.0,2831.0,1385.847412109375
76,10497.0,2831.0,1385.83837890625
77,10512.0,2816.0,1385.829345703125
78,10512.0,2816.0,1385.8203125
79,10512.0,2816.0,1385.810791015625
80,10512.0,2816.0,1385.8011474609375
81,10517.0,2811.0,1385.791748046875
82,10517.0,2811.0,1385.7818603515625
83,10517.0,2811.0,1385.771484375
84,10517.0,2811.0,1385.76123046875
85,10517.0,2811.0,1385.750732421875
86,10517.0,2811.0,1385.739990234375
87,10517.0,2811.0,1385.72900390625
88,10517.0,2811.0,1385.718017578125
89,10517.0,2811.0,1385.70654296875
90,10517.0,2811.0,1385.6949462890625
91,10517.0,2811.0,1385.6832275390625
92,10517.0,2811.0,1385.671142578125
93,10517.0,2811.0,1385.658935546875
94,10517.0,2811.0,1385.646484375
95,10517.0,2811.0,1385.633544921875
96,10517.0,2811.0,1385.62060546875
97,10517.0,2811.0,1385.607421875
