run_group,instance,step,temperature,beta,gamma,loss,mean_free_energy,mean_expected_cut,max_expected_cut,mean_entropy,mean_driver_energy,step_best_cut,global_best_cut,global_best_accuracy,step_success_count,step_success_probability,ever_success_count,ever_success_probability,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,raw_R_grad_norm,theta_grad_norm,raw_R_grad_mean_abs,theta_grad_mean_abs,raw_R_grad_max_abs,theta_grad_max_abs,raw_R_step_norm,theta_step_norm,raw_R_step_mean_abs,theta_step_mean_abs
big_19_21,G77,1,1.159999966621399,0.8620690107345581,1.0,-11499.8896484375,-11504.033203125,104.0,104.00000762939453,9703.3173828125,-144.186279296875,200.0,200.0,2.0120724346076457,0,0.0,0,0.0,0.010301369242370129,0.010299022309482098,0.00021299973013810813,0.0,1.0,0.1023305207490921,0.0010463381186127663,7.644268043804914e-05,6.236174385776394e-07,7.682885188842192e-05,3.926858425984392e-06,40.154212951660156,38.51163101196289,0.02999591827392578,0.02864399179816246
big_19_21,G77,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-11769.740234375,-11796.658203125,104.0,104.0,9683.78515625,-734.803466796875,726.0,1134.0,11.408450704225352,0,0.0,0,0.0,0.05380485951900482,0.05380484089255333,3.925846249330789e-05,0.0,1.0,0.4701884388923645,0.0004135494527872652,0.0003512390539981425,2.6063341351800773e-07,0.000352740113157779,9.810106575969257e-07,56.251991271972656,1.4718633890151978,0.042021244764328,0.0009447255870327353
big_19_21,G77,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-14739.67578125,-14820.6083984375,103.99409484863281,103.99468231201172,8582.4921875,-5253.951171875,-2238.0,1188.0,11.951710261569417,0,0.0,0,0.0,0.3948383629322052,0.3948363959789276,0.0009923947509378195,0.0,1.0,1.2488802671432495,0.015301712788641453,0.0009329358581453562,9.14114025363233e-06,0.0009341090335510671,5.3990301239537075e-05,65.42213439941406,7.049997329711914,0.04887150228023529,0.0042455317452549934
big_19_21,G77,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-15699.4443359375,-15709.080078125,1792.1600341796875,1812.616943359375,5791.8984375,-7699.080078125,9618.0,9618.0,96.7605633802817,0,0.0,0,0.0,0.7101195454597473,0.5942263007164001,0.351810097694397,0.0,0.045404575765132904,0.4345097243785858,0.2681339979171753,0.0002646396169438958,0.00011064986028941348,0.0008272595005109906,0.0010825236095115542,19.922657012939453,27.627641677856445,0.013231334276497364,0.015399754047393799
big_19_21,G77,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-15562.7646484375,-15564.193359375,3355.634765625,3382.359375,4555.85791015625,-7449.8369140625,9690.0,9690.0,97.48490945674044,0,0.0,0,0.0,0.7956835627555847,0.5909612774848938,0.4945535659790039,0.0,0.03060770034790039,0.1379290670156479,0.031156888231635094,8.86595225892961e-05,1.0340922926843632e-05,0.0006347240414470434,0.0017927598673850298,10.485122680664062,3.56005859375,0.006744552403688431,0.002124686725437641
big_19_21,G77,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-15268.37890625,-15268.6943359375,4053.3837890625,4082.080078125,4051.222900390625,-7101.23193359375,9692.0,9692.0,97.50503018108652,0,0.0,0,0.0,0.8251386880874634,0.5794025659561157,0.5493357181549072,0.0,0.027576450258493423,0.06345725804567337,0.004940114449709654,4.141028693993576e-05,1.5569466995657422e-06,0.0005483708810061216,0.0008816758636385202,4.9892473220825195,1.5066841840744019,0.003280969802290201,0.000921145488973707
big_19_21,G77,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-14965.1923828125,-14965.3544921875,4489.42333984375,4518.2958984375,3773.0302734375,-6753.828125,9698.0,9698.0,97.56539235412475,0,0.0,0,0.0,0.8404573202133179,0.5672647953033447,0.5823407173156738,0.0,0.026137275621294975,0.04476689547300339,0.004760512616485357,2.9556529625551775e-05,1.591406771694892e-06,0.0005509323091246188,0.0007789700757712126,3.648190975189209,1.3703995943069458,0.002422580262646079,0.0007866770029067993
big_19_21,G77,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-14669.443359375,-14669.5693359375,4855.873046875,4883.92333984375,3552.056884765625,-6412.6396484375,9706.0,9706.0,97.64587525150905,0,0.0,0,0.0,0.8522156476974487,0.554929256439209,0.6093497276306152,0.0,0.02532142773270607,0.03830037638545036,0.005005507729947567,2.5526755052851513e-05,1.7532336187287e-06,0.0006482104072347283,0.0006722419057041407,3.3317954540252686,1.3365213871002197,0.0022339452989399433,0.0007402132614515722
big_19_21,G77,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-14383.05078125,-14383.1640625,5194.31396484375,5222.0107421875,3349.931396484375,-6078.51953125,9710.0,9710.0,97.68611670020121,0,0.0,0,0.0,0.8626565337181091,0.5424535274505615,0.6336548328399658,0.0,0.02499832585453987,0.03506221994757652,0.005470098927617073,2.3545695512439124e-05,1.9939170670113526e-06,0.00039210059912875295,0.0007151808822527528,3.280022144317627,1.3706843852996826,0.002213889267295599,0.0007305410108529031
big_19_21,G77,450,0.8994631767272949,1.111774206161499,0.775387704372406,-14106.33984375,-14106.447265625,5514.6396484375,5542.9345703125,3157.66455078125,-5751.6044921875,9716.0,9716.0,97.74647887323944,0,0.0,0,0.0,0.8723001480102539,0.5298367142677307,0.6561030745506287,0.0,0.024800222367048264,0.033032212406396866,0.006117493379861116,2.228801531600766e-05,2.3549278012069408e-06,0.0005372698651626706,0.0005897090304642916,3.3102970123291016,1.412285327911377,0.002244778908789158,0.0007440084591507912
