step,discrete_energy,gap,entropy
0,-8.655193999806006,215.994506664223,341.5635681152344
1,-81.01586441061235,143.63383625341666,342.02081298828125
2,-89.41767904764562,135.2320216163834,340.4560241699219
3,-88.77774558928058,135.87195507474843,336.9530944824219
4,-113.18742441056482,111.4622762534642,332.44757080078125
5,-111.55079524277218,113.09890542125683,328.0799865722656
6,-128.1808100615629,96.4688906024661,324.87066650390625
7,-120.6966429013328,103.95305776269622,323.37982177734375
8,-76.09901364364083,148.55068702038818,323.5219421386719
9,-40.7650678579244,183.8846328061046,324.59246826171875
10,-19.5485629231773,205.1011377408517,325.7688903808594
11,-27.673212794560428,196.9764878694686,326.5004577636719
12,-16.762466357154963,207.88723430687406,326.7315673828125
13,10.07683582906154,234.72653649309055,326.59454345703125
14,-12.355665739688726,212.29403492434028,326.59320068359375
15,-38.67195766669732,185.9777429973317,326.729736328125
16,-26.636013022084757,198.01368764194424,326.8015441894531
17,40.10545902253179,264.7551596865608,326.91033935546875
18,11.488160808513577,236.1378614725426,326.9559326171875
19,-0.9678309612585494,223.68186970277046,327.05377197265625
20,-15.100580782702115,209.5491198813269,327.1647033691406
21,4.633146746429745,229.28284741045877,327.195556640625
22,-12.169970258877834,212.47973040515117,327.30047607421875
23,-14.432668324832449,210.21703233919658,327.53192138671875
24,-8.428312077336724,216.22138858669229,327.3888854980469
25,-17.9844162659158,206.66528439811322,327.599853515625
26,-48.27149943677165,176.37820122725736,327.6938781738281
27,-1.016978895027994,223.63272176900102,327.64337158203125
28,-30.74210314240109,193.90759752162793,327.8193664550781
29,-43.36526107319625,181.28443959083276,327.94580078125
30,-59.11852923928922,165.5311714247398,327.9747619628906
31,-44.79787468235986,179.85182598166915,328.1347351074219
32,-33.231605401157644,191.41809526287136,328.0917663574219
33,-44.27686966740488,180.37283099662415,328.2095947265625
34,-62.840834925705884,161.80886573832314,328.3293762207031
35,-60.33155918620466,164.31814147782435,328.3409729003906
36,-97.2402026541008,127.40949800992821,328.4866943359375
37,-60.205514393199465,164.44418627082956,328.52435302734375
38,-80.47237010139973,144.17733056262927,328.58502197265625
39,-82.57370279914011,142.0759978648889,328.7469787597656
40,-91.99391865626907,132.65578200775994,328.6680908203125
41,-90.5640521198822,134.0856485441468,328.873046875
42,-85.8224713056159,138.8272293584131,328.92242431640625
43,-91.41522628214912,133.2344743818799,328.83404541015625
