step,discrete_energy,gap,entropy
0,12.029689785134172,236.67939044916318,341.99603271484375
1,-68.96523776233256,155.68446290169646,342.4793395996094
2,-82.02052008090722,142.6291805831218,340.9692077636719
3,-93.99717206362376,130.65252860040525,337.4770202636719
4,-107.65899047334297,116.99071019068604,332.89129638671875
5,-116.8206313049686,107.82906935906041,328.3419189453125
6,-112.72124802025385,111.92845264377516,324.943115234375
7,-101.54761396917614,123.10208669485287,323.3154296875
8,-85.35216989049911,139.2975307735299,323.4202880859375
9,-57.08053015287429,167.5691705111547,324.55682373046875
10,-24.59397954535647,200.05572111867255,325.79437255859375
11,-62.12094093606169,162.52875972796733,326.5735168457031
12,-62.963065668219926,161.68663499580907,326.7485046386719
13,-42.73172893745632,181.9179717265727,326.6455078125
14,-25.584963595185986,199.06473706884302,326.5703125
15,9.356836157248487,234.0065368212775,326.77838134765625
16,2.1310659248980253,226.78076658892704,326.78997802734375
17,-5.3410487256545265,219.30865193837448,326.9686279296875
18,-35.87171378046237,188.77798688356665,326.92828369140625
19,-2.079323838752027,222.57037682527698,327.0853271484375
20,10.709963333879696,235.3596639979087,327.08856201171875
21,-17.153679451681235,207.49602121234778,327.2989196777344
22,3.151868306465058,227.80156897049406,327.28790283203125
23,-2.0093571631918774,222.64034350083713,327.4854431152344
24,-0.0607249796354985,224.58897568439352,327.45306396484375
25,-18.140697085046412,206.5090035789826,327.58648681640625
26,-36.95164795092941,187.6980527130996,327.66534423828125
27,-27.167531195215965,197.48216946881305,327.7058410644531
28,-38.13205600372736,186.51764466030164,327.86602783203125
29,9.458127871536544,234.10782853556555,327.91357421875
30,-37.72067343557855,186.92902722845048,327.93951416015625
31,-37.95792884321454,186.69177182081447,328.1171569824219
32,-63.508351139638506,161.1413495243905,328.1771240234375
33,-44.72723023366009,179.92247043036892,328.1668701171875
34,-34.89091189156075,189.75878877246828,328.35394287109375
35,-29.67206286212533,194.97763780190368,328.3883056640625
36,-72.80387471766142,151.8458259463676,328.51019287109375
37,-82.10675209970802,142.542948564321,328.53924560546875
38,-65.17285597869588,159.47684468533313,328.6241760253906
39,-62.10446421743707,162.54523644659196,328.7201843261719
40,-67.21420826378134,157.43549240024765,328.74176025390625
41,-90.81367094285824,133.83602972117077,328.8361511230469
42,-75.0760343513349,149.57366631269412,328.9172058105469
43,-89.57315129048146,135.07654937354755,329.0293884277344
44,-81.60373279149171,143.0459678725373,329.0032958984375
45,-108.41918229951816,116.23051836451086,329.1319274902344
46,-96.06288045951464,128.58682020451437,329.1523742675781
47,-102.99112907156542,121.65857159246359,329.1910400390625
48,-98.80302633970427,125.84667432432474,329.28179931640625
49,-118.97186581363664,105.67783485039237,329.2672424316406
50,-102.57181840799817,122.07788225603085,329.2302551269531
51,-113.16535372811859,111.48434693591042,329.2510986328125
52,-98.43961188390092,126.21008878012809,329.15130615234375
53,-113.98133341557204,110.66836724845697,329.1462707519531
54,-108.03096301426386,116.61873764976515,329.05694580078125
55,-113.42057171474613,111.22912894928288,328.8910217285156
56,-120.13378581173416,104.51591485229486,328.6896667480469
57,-121.14921721463494,103.50048344939407,328.35791015625
58,-114.42980381104772,110.2198968529813,328.04412841796875
59,-125.8751710367363,98.77452962729271,327.49029541015625
60,-118.49153170034111,106.1581689636879,326.91253662109375
61,-124.15381894358029,100.49588172044872,326.31646728515625
62,-119.85638788317601,104.793312780853,325.3895263671875
63,-126.4767938445186,98.17290681951042,324.53619384765625
64,-128.6623555339911,95.98734513003791,323.48876953125
65,-129.83135720804768,94.81834345598133,322.37835693359375
66,-136.7602017424465,87.88949892158251,321.3042297363281
67,-132.50728795183443,92.14241271219458,320.0052795410156
68,-138.4582919077567,86.19140875627232,318.5585632324219
69,-145.92967229328906,78.72002837073995,317.1720275878906
70,-144.445971974897,80.20372868913202,315.6187744140625
71,-147.26626301591293,77.38343764811609,314.0072937011719
72,-147.32266677514875,77.32703388888027,312.5837097167969
73,-149.36984693680125,75.27985372722776,310.9566955566406
74,-152.36601091098527,72.28368975304375,309.5595397949219
75,-148.6427146725422,76.0069859914868,308.17156982421875
76,-154.2940769118174,70.35562375221161,306.77899169921875
77,-156.4065906708612,68.24310999316782,305.44879150390625
78,-152.02916106580403,72.62053959822498,303.975830078125
79,-154.53011318427755,70.11958747975146,302.6871337890625
80,-158.86313562259903,65.78656504142998,301.4432678222656
81,-161.07472024330175,63.57498042072726,300.07244873046875
82,-159.884036676452,64.765663987577,298.83197021484375
83,-159.72346950982632,64.9262311542027,297.5323486328125
84,-161.89046137102207,62.75923929300694,296.1817626953125
85,-161.8241739634028,62.8255267006262,294.787841796875
86,-164.33319735306213,60.31650331096688,293.4168701171875
87,-163.65766076584885,60.99203989818017,292.02313232421875
88,-164.22420306934373,60.42549759468528,290.7524108886719
89,-168.90730545930248,55.742395204726535,289.4493713378906
90,-165.72242563618175,58.92727502784726,288.1829833984375
91,-166.89513358110923,57.75456708291978,286.87353515625
92,-165.50989900081265,59.13980166321636,285.61627197265625
93,-170.13684047332052,54.512860190708494,284.45306396484375
94,-169.6070891598409,55.0426115041881,283.32611083984375
95,-165.46244585765203,59.187254806376984,282.26708984375
96,-169.33541031811757,55.314290345911445,281.033447265625
97,-168.46244882004424,56.18725184398477,280.17974853515625
98,-168.19060812279434,56.45909254123467,279.23406982421875
99,-170.2618424890578,54.3878581749712,278.1256103515625
100,-168.94036550712784,55.709335156901176,277.27166748046875
101,-168.8290272880791,55.82067337594992,276.39739990234375
102,-168.22227490168794,56.42742576234107,275.40130615234375
103,-170.63443524824294,54.015265415786075,274.4278564453125
104,-170.18667555647852,54.46302510755049,273.3352966308594
105,-171.4580368365772,53.191663827451805,272.39849853515625
106,-171.52403939907856,53.12566126495045,271.2901916503906
107,-171.91367935199514,52.73602131203387,270.39923095703125
108,-171.04358749510595,53.60611316892306,269.2481384277344
109,-173.7953283133749,50.8543723506541,268.2973937988281
110,-173.63349939437757,51.01620126965145,267.2828369140625
111,-173.58012268466453,51.06957797936448,266.40289306640625
112,-173.9412912501898,50.708409413839206,265.46807861328125
113,-174.29881058817384,50.350890075855176,264.4148864746094
114,-173.84291220890765,50.806788455121364,263.49285888671875
115,-177.21728405855504,47.432416605473975,262.440185546875
116,-177.21728405855504,47.432416605473975,261.37542724609375
117,-179.03464310257556,45.615057561453455,260.27276611328125
118,-176.54762773611964,48.102072927909376,259.2437438964844
119,-179.6333374452627,45.016363218766315,258.3507385253906
120,-179.6333374452627,45.016363218766315,257.2683410644531
121,-179.55723332322782,45.09246734080119,256.2960205078125
122,-179.55723332322782,45.09246734080119,255.0918426513672
123,-179.55723332322782,45.09246734080119,253.9549102783203
124,-181.36780112429707,43.28189953973194,252.83566284179688
125,-180.6006923329844,44.049008331044604,251.5908660888672
126,-180.62796943808758,44.02173122594144,250.73861694335938
127,-181.72719672086632,42.922503943162695,249.67398071289062
128,-182.04283669136902,42.606863972659994,248.647705078125
129,-182.65677510710321,41.9929255569258,247.56109619140625
130,-182.65677510710321,41.9929255569258,246.46881103515625
131,-182.65677510710321,41.9929255569258,245.27548217773438
132,-185.58651187416052,39.06318878986849,244.27676391601562
133,-184.7635214792939,39.88617918473511,243.240234375
134,-184.5835336542371,40.06616700979191,242.0266876220703
135,-185.80445900690995,38.84524165711906,240.74685668945312
136,-185.70998479878023,38.939715865248786,239.56195068359375
137,-187.7315023338919,36.9181983301371,238.41986083984375
138,-186.6534981091474,37.99620255488162,237.3777618408203
139,-188.0430666772266,36.60663398680242,236.36647033691406
140,-187.19754060291763,37.452160061111385,235.1947021484375
141,-187.2149439460611,37.4347567179679,234.1623992919922
142,-187.5915711946961,37.058129469332926,233.08837890625
143,-187.5915711946961,37.058129469332926,232.080322265625
144,-187.6879382009615,36.961762463067515,230.86764526367188
145,-188.20138407901163,36.44831658501738,229.7855682373047
146,-188.56737055016265,36.08233011386636,228.7172088623047
147,-190.16342271515225,34.48627794887676,227.70703125
148,-190.13570648321766,34.51399418081135,226.70822143554688
149,-190.1314551320205,34.51824553200851,225.65908813476562
150,-189.46187591043252,35.18782475359649,224.62596130371094
151,-190.09595925848708,34.55374140554193,223.42025756835938
152,-190.13324506182255,34.51645560220646,222.2860107421875
153,-191.2741299369493,33.37557072707972,221.22511291503906
154,-190.82377559186364,33.825925072165376,220.2249755859375
155,-191.45094403234947,33.198756631679544,218.90859985351562
156,-190.10510031019737,34.54460035383164,217.551513671875
157,-191.10734955054556,33.54235111348345,216.32492065429688
158,-190.96226540302638,33.68743526100263,214.92391967773438
159,-194.99768375187645,29.65201691215256,213.41514587402344
160,-194.99768375187645,29.65201691215256,211.90274047851562
161,-195.5416217458681,29.108078918160913,210.1912841796875
162,-196.71172008484422,27.937980579184796,208.16546630859375
163,-196.8514739018927,27.798226762136323,205.751953125
164,-199.48448065558415,25.165220008444862,203.09857177734375
165,-202.15940084640516,22.49029981762385,200.06558227539062
166,-208.89815238679068,15.751548277238328,196.71286010742188
167,-213.00089028764896,11.648810376380055,193.21112060546875
168,-216.69176494154112,7.957935722487889,189.55950927734375
169,-221.09483333631138,3.5548673277176306,185.72137451171875
170,-222.54829715631533,2.101403507713684,182.17236328125
171,-224.64970066402907,-5.684341886080802e-14,178.52871704101562
172,-224.64970066402907,-5.684341886080802e-14,175.23052978515625
173,-224.64970066402907,-5.684341886080802e-14,172.12689208984375
174,-224.64970066402907,-5.684341886080802e-14,169.3307342529297
175,-224.64970066402907,-5.684341886080802e-14,166.6662139892578
176,-224.64970066402907,-5.684341886080802e-14,164.33726501464844
177,-224.64970066402907,-5.684341886080802e-14,162.2801971435547
178,-224.64970066402907,-5.684341886080802e-14,160.433349609375
179,-224.64970066402907,-5.684341886080802e-14,158.7041015625
180,-224.64970066402907,-5.684341886080802e-14,157.102783203125
181,-224.64970066402907,-5.684341886080802e-14,155.5071258544922
182,-224.64970066402907,-5.684341886080802e-14,154.13980102539062
183,-224.64970066402907,-5.684341886080802e-14,152.83023071289062
184,-224.64970066402907,-5.684341886080802e-14,151.87823486328125
185,-224.64970066402907,-5.684341886080802e-14,150.93621826171875
186,-224.64970066402907,-5.684341886080802e-14,150.05014038085938
187,-224.64970066402907,-5.684341886080802e-14,148.9307861328125
188,-224.64970066402907,-5.684341886080802e-14,147.84857177734375
189,-224.64970066402907,-5.684341886080802e-14,146.79031372070312
190,-224.64970066402907,-5.684341886080802e-14,145.813232421875
191,-224.64970066402907,-5.684341886080802e-14,144.93807983398438
192,-224.64970066402907,-5.684341886080802e-14,143.87014770507812
193,-224.64970066402907,-5.684341886080802e-14,143.0264129638672
194,-224.64970066402907,-5.684341886080802e-14,142.08233642578125
195,-224.64970066402907,-5.684341886080802e-14,141.04083251953125
196,-224.64970066402907,-5.684341886080802e-14,140.07858276367188
197,-224.64970066402907,-5.684341886080802e-14,139.0417022705078
198,-224.64970066402907,-5.684341886080802e-14,138.147705078125
